product_ndc	class_name
65162-0209	Non-nucleoside Reverse Transcriptase Inhibitors
65162-0300	Serotonin Uptake Inhibitors
65162-0300	Norepinephrine Uptake Inhibitors
65162-0302	Norepinephrine Uptake Inhibitors
65162-0302	Serotonin Uptake Inhibitors
65162-0305	Serotonin Uptake Inhibitors
65162-0305	Norepinephrine Uptake Inhibitors
65162-0306	Norepinephrine Uptake Inhibitors
65162-0306	Serotonin Uptake Inhibitors
65162-0307	Serotonin Uptake Inhibitors
65162-0307	Norepinephrine Uptake Inhibitors
65162-0351	Phosphodiesterase 5 Inhibitors
65162-0356	Cyclooxygenase Inhibitors
65162-0414	P2y12 Receptor Antagonists
65162-0506	Cyclooxygenase Inhibitors
65162-0511	Aldosterone Antagonists
65162-0514	Aldosterone Antagonists
65162-0515	Aldosterone Antagonists
65162-0571	Cholinergic Muscarinic Agonists
65162-0572	Cholinergic Muscarinic Agonists
65162-0573	Cholinergic Muscarinic Agonists
65162-0574	Cholinergic Muscarinic Agonists
65162-0617	Full Opioid Agonists
65162-0627	Full Opioid Agonists
65162-0659	Histamine H2 Receptor Antagonists
65162-0664	Histamine H2 Receptor Antagonists
65162-0667	Corticosteroid Hormone Receptor Agonists
65162-0668	Phosphate Chelating Activity
65162-0669	Adrenergic Beta-antagonists
65162-0670	Adrenergic Beta-antagonists
65162-0672	Cyclooxygenase Inhibitors
65162-0679	Adrenergic Alpha1-agonists
65162-0680	Uncompetitive Nmda Receptor Antagonists
65162-0680	Sigma-1 Receptor Agonists
65162-0684	Histamine H1 Receptor Antagonists
65162-0691	Serotonin 3 Receptor Antagonists
65162-0702	Corticosteroid Hormone Receptor Agonists
65162-0703	Corticosteroid Hormone Receptor Agonists
65162-0704	Corticosteroid Hormone Receptor Agonists
65162-0705	Serotonin Uptake Inhibitors
65162-0711	Adrenergic Alpha2-agonists
65162-0713	Adrenergic Alpha2-agonists
65162-0761	Vitamin K Inhibitors
65162-0762	Vitamin K Inhibitors
65162-0763	Vitamin K Inhibitors
65162-0764	Vitamin K Inhibitors
65162-0765	Vitamin K Inhibitors
65162-0766	Vitamin K Inhibitors
65162-0767	Vitamin K Inhibitors
65162-0768	Vitamin K Inhibitors
65162-0769	Vitamin K Inhibitors
65162-0770	Cyclooxygenase Inhibitors
65162-0835	Dna Polymerase Inhibitors
65162-0955	Proton Pump Inhibitors
65162-0957	Proton Pump Inhibitors
65224-0537	Uncompetitive Nmda Receptor Antagonists
65224-0537	Sigma-1 Receptor Agonists
65224-0539	Adrenergic Alpha-agonists
65224-0545	Histamine H1 Receptor Antagonists
65224-0550	Adrenergic Alpha1-agonists
65224-0557	Adrenergic Alpha-agonists
65224-0560	Sigma-1 Receptor Agonists
65224-0560	Uncompetitive Nmda Receptor Antagonists
65224-0615	Uncompetitive Nmda Receptor Antagonists
65224-0615	Sigma-1 Receptor Agonists
65224-0618	Sigma-1 Receptor Agonists
65224-0618	Uncompetitive Nmda Receptor Antagonists
65224-0880	Norepinephrine Uptake Inhibitors
65224-0880	Serotonin Uptake Inhibitors
65224-0890	Serotonin Uptake Inhibitors
65224-0890	Norepinephrine Uptake Inhibitors
65293-0001	Thrombin Inhibitors
65293-0005	Calcium Channel Antagonists
65293-0373	Serotonin 3 Receptor Antagonists
65293-0374	Serotonin 3 Receptor Antagonists
65483-0391	Adrenergic Beta-antagonists
65483-0392	Adrenergic Beta-antagonists
65483-0393	Adrenergic Beta-antagonists
65483-0590	Nucleic Acid Synthesis Inhibitors
65483-0702	Corticosteroid Hormone Receptor Agonists
65483-0894	Serotonin 3 Receptor Antagonists
65483-0895	Serotonin 3 Receptor Antagonists
65483-0991	Xanthine Oxidase Inhibitors
65483-0993	Xanthine Oxidase Inhibitors
65580-0251	Corticosteroid Hormone Receptor Agonists
65580-0301	Norepinephrine Uptake Inhibitors
65580-0301	Serotonin Uptake Inhibitors
65580-0302	Norepinephrine Uptake Inhibitors
65580-0302	Serotonin Uptake Inhibitors
65580-0303	Norepinephrine Uptake Inhibitors
65580-0303	Serotonin Uptake Inhibitors
65580-0304	Norepinephrine Uptake Inhibitors
65580-0304	Serotonin Uptake Inhibitors
65597-0101	Angiotensin 2 Receptor Antagonists
65597-0103	Angiotensin 2 Receptor Antagonists
65597-0104	Angiotensin 2 Receptor Antagonists
65597-0105	Angiotensin 2 Receptor Antagonists
65597-0106	Angiotensin 2 Receptor Antagonists
65597-0107	Angiotensin 2 Receptor Antagonists
65597-0110	Angiotensin 2 Receptor Antagonists
65597-0111	Angiotensin 2 Receptor Antagonists
65597-0112	Angiotensin 2 Receptor Antagonists
65597-0113	Angiotensin 2 Receptor Antagonists
65597-0114	Angiotensin 2 Receptor Antagonists
65597-0115	Angiotensin 2 Receptor Antagonists
65597-0116	Angiotensin 2 Receptor Antagonists
65597-0117	Angiotensin 2 Receptor Antagonists
65597-0118	Angiotensin 2 Receptor Antagonists
65597-0701	Bile-acid Binding Activity
65597-0902	Bile-acid Binding Activity
65597-0903	Bile-acid Binding Activity
65649-0211	Histamine H2 Receptor Antagonists
65649-0231	Nucleic Acid Synthesis Inhibitors
65649-0241	Nucleic Acid Synthesis Inhibitors
65649-0401	Corticosteroid Hormone Receptor Agonists
65649-0411	Corticosteroid Hormone Receptor Agonists
65649-0431	Dopamine D2 Antagonists
65649-0432	Dopamine D2 Antagonists
65649-0501	Corticosteroid Hormone Receptor Agonists
65649-0511	Corticosteroid Hormone Receptor Agonists
65649-0551	Opioid Antagonists
65649-0552	Opioid Antagonists
65649-0553	Opioid Antagonists
65691-0005	Dna Polymerase Inhibitors
65691-0006	Dna Polymerase Inhibitors
65862-0005	Serotonin Uptake Inhibitors
65862-0006	Serotonin Uptake Inhibitors
65862-0007	Serotonin Uptake Inhibitors
65862-0011	Serotonin Uptake Inhibitors
65862-0012	Serotonin Uptake Inhibitors
65862-0013	Serotonin Uptake Inhibitors
65862-0024	Nucleoside Reverse Transcriptase Inhibitors
65862-0027	Non-nucleoside Reverse Transcriptase Inhibitors
65862-0046	Nucleoside Reverse Transcriptase Inhibitors
65862-0047	Nucleoside Reverse Transcriptase Inhibitors
65862-0048	Nucleoside Reverse Transcriptase Inhibitors
65862-0050	Hydroxymethylglutaryl-coa Reductase Inhibitors
65862-0051	Hydroxymethylglutaryl-coa Reductase Inhibitors
65862-0052	Hydroxymethylglutaryl-coa Reductase Inhibitors
65862-0053	Hydroxymethylglutaryl-coa Reductase Inhibitors
65862-0054	Hydroxymethylglutaryl-coa Reductase Inhibitors
65862-0057	Non-nucleoside Reverse Transcriptase Inhibitors
65862-0062	Adrenergic Beta-antagonists
65862-0063	Adrenergic Beta-antagonists
65862-0064	Adrenergic Beta-antagonists
65862-0072	Nucleoside Reverse Transcriptase Inhibitors
65862-0073	Nucleoside Reverse Transcriptase Inhibitors
65862-0074	Serotonin Uptake Inhibitors
65862-0086	Adrenergic Beta-antagonists
65862-0087	Adrenergic Beta-antagonists
65862-0097	Cyclooxygenase Inhibitors
65862-0098	Cyclooxygenase Inhibitors
65862-0107	Nucleoside Reverse Transcriptase Inhibitors
65862-0111	Nucleoside Reverse Transcriptase Inhibitors
65862-0112	Nucleoside Reverse Transcriptase Inhibitors
65862-0116	Angiotensin-converting Enzyme Inhibitors
65862-0117	Angiotensin-converting Enzyme Inhibitors
65862-0118	Angiotensin-converting Enzyme Inhibitors
65862-0142	Adrenergic Beta2-antagonists
65862-0142	Adrenergic Alpha-antagonists
65862-0142	Adrenergic Beta1-antagonists
65862-0143	Adrenergic Alpha-antagonists
65862-0143	Adrenergic Beta2-antagonists
65862-0143	Adrenergic Beta1-antagonists
65862-0144	Adrenergic Alpha-antagonists
65862-0144	Adrenergic Beta1-antagonists
65862-0144	Adrenergic Beta2-antagonists
65862-0145	Adrenergic Beta1-antagonists
65862-0145	Adrenergic Beta2-antagonists
65862-0145	Adrenergic Alpha-antagonists
65862-0146	Serotonin 1b Receptor Agonists
65862-0146	Serotonin 1d Receptor Agonists
65862-0147	Serotonin 1d Receptor Agonists
65862-0147	Serotonin 1b Receptor Agonists
65862-0148	Serotonin 1d Receptor Agonists
65862-0148	Serotonin 1b Receptor Agonists
65862-0149	5-alpha Reductase Inhibitors
65862-0159	Gaba A Agonists
65862-0160	Gaba A Agonists
65862-0164	Angiotensin-converting Enzyme Inhibitors
65862-0165	Angiotensin-converting Enzyme Inhibitors
65862-0166	Angiotensin-converting Enzyme Inhibitors
65862-0168	Adrenergic Beta-antagonists
65862-0169	Adrenergic Beta-antagonists
65862-0170	Adrenergic Beta-antagonists
65862-0187	Serotonin 3 Receptor Antagonists
65862-0188	Serotonin 3 Receptor Antagonists
65862-0189	Serotonin 3 Receptor Antagonists
65862-0192	Serotonin Uptake Inhibitors
65862-0193	Serotonin Uptake Inhibitors
65862-0194	Serotonin Uptake Inhibitors
65862-0201	Angiotensin 2 Receptor Antagonists
65862-0202	Angiotensin 2 Receptor Antagonists
65862-0203	Angiotensin 2 Receptor Antagonists
65862-0208	Serotonin 3 Receptor Antagonists
65862-0224	Serotonin Uptake Inhibitors
65862-0248	Serotonin Uptake Inhibitors
65862-0249	Adrenergic Alpha-antagonists
65862-0286	Angiotensin-converting Enzyme Inhibitors
65862-0287	Angiotensin-converting Enzyme Inhibitors
65862-0288	Angiotensin-converting Enzyme Inhibitors
65862-0306	Serotonin Uptake Inhibitors
65862-0308	Angiotensin-converting Enzyme Inhibitors
65862-0309	Angiotensin-converting Enzyme Inhibitors
65862-0310	Nucleoside Reverse Transcriptase Inhibitors
65862-0311	Nucleoside Reverse Transcriptase Inhibitors
65862-0312	Nucleoside Reverse Transcriptase Inhibitors
65862-0313	Nucleoside Reverse Transcriptase Inhibitors
65862-0325	Cholinesterase Inhibitors
65862-0326	Cholinesterase Inhibitors
65862-0357	P2y12 Receptor Antagonists
65862-0373	Serotonin Uptake Inhibitors
65862-0374	Serotonin Uptake Inhibitors
65862-0375	Serotonin Uptake Inhibitors
65862-0390	Serotonin 3 Receptor Antagonists
65862-0391	Serotonin 3 Receptor Antagonists
65862-0404	Serotonin Uptake Inhibitors
65862-0404	Norepinephrine Uptake Inhibitors
65862-0405	Norepinephrine Uptake Inhibitors
65862-0405	Serotonin Uptake Inhibitors
65862-0406	Norepinephrine Uptake Inhibitors
65862-0406	Serotonin Uptake Inhibitors
65862-0407	Serotonin Uptake Inhibitors
65862-0407	Norepinephrine Uptake Inhibitors
65862-0408	Serotonin Uptake Inhibitors
65862-0408	Norepinephrine Uptake Inhibitors
65862-0419	Dihydrofolate Reductase Inhibitors
65862-0420	Dihydrofolate Reductase Inhibitors
65862-0422	Histamine H1 Receptor Antagonists
65862-0431	Histamine H2 Receptor Antagonists
65862-0443	Histamine H1 Receptor Antagonists
65862-0448	Dna Polymerase Inhibitors
65862-0449	Dna Polymerase Inhibitors
65862-0451	Norepinephrine Uptake Inhibitors
65862-0451	Serotonin Uptake Inhibitors
65862-0452	Norepinephrine Uptake Inhibitors
65862-0452	Serotonin Uptake Inhibitors
65862-0453	Norepinephrine Uptake Inhibitors
65862-0453	Serotonin Uptake Inhibitors
65862-0458	Cholinesterase Inhibitors
65862-0459	Cholinesterase Inhibitors
65862-0460	Cholinesterase Inhibitors
65862-0468	Angiotensin 2 Receptor Antagonists
65862-0469	Angiotensin 2 Receptor Antagonists
65862-0470	Angiotensin 2 Receptor Antagonists
65862-0471	Angiotensin-converting Enzyme Inhibitors
65862-0472	Angiotensin-converting Enzyme Inhibitors
65862-0473	Angiotensin-converting Enzyme Inhibitors
65862-0474	Angiotensin-converting Enzyme Inhibitors
65862-0475	Angiotensin-converting Enzyme Inhibitors
65862-0476	Angiotensin-converting Enzyme Inhibitors
65862-0477	Angiotensin-converting Enzyme Inhibitors
65862-0512	Peroxisome Proliferator-activated Receptor Activity
65862-0513	Peroxisome Proliferator-activated Receptor Activity
65862-0514	Peroxisome Proliferator-activated Receptor Activity
65862-0515	Cyclooxygenase Inhibitors
65862-0516	Cyclooxygenase Inhibitors
65862-0520	Cyclooxygenase Inhibitors
65862-0521	Cyclooxygenase Inhibitors
65862-0522	Cyclooxygenase Inhibitors
65862-0527	Norepinephrine Uptake Inhibitors
65862-0527	Serotonin Uptake Inhibitors
65862-0528	Norepinephrine Uptake Inhibitors
65862-0528	Serotonin Uptake Inhibitors
65862-0552	Nucleoside Reverse Transcriptase Inhibitors
65862-0553	Nucleoside Reverse Transcriptase Inhibitors
65862-0559	Proton Pump Inhibitors
65862-0560	Proton Pump Inhibitors
65862-0567	Leukotriene Receptor Antagonists
65862-0568	Leukotriene Receptor Antagonists
65862-0574	Leukotriene Receptor Antagonists
65862-0582	Calcium Channel Antagonists
65862-0583	Calcium Channel Antagonists
65862-0584	Calcium Channel Antagonists
65862-0585	Calcium Channel Antagonists
65862-0586	Calcium Channel Antagonists
65862-0587	Calcium Channel Antagonists
65862-0597	Nucleoside Reverse Transcriptase Inhibitors
65862-0598	Adrenergic Alpha-antagonists
65862-0604	Dopamine Agonists
65862-0605	Dopamine Agonists
65862-0606	Dopamine Agonists
65862-0607	Dopamine Agonists
65862-0608	Dopamine Agonists
65862-0609	Dopamine Agonists
65862-0617	Angiotensin-converting Enzyme Inhibitors
65862-0618	Angiotensin-converting Enzyme Inhibitors
65862-0619	Angiotensin-converting Enzyme Inhibitors
65862-0620	Angiotensin-converting Enzyme Inhibitors
65862-0637	Angiotensin 2 Receptor Antagonists
65862-0638	Angiotensin 2 Receptor Antagonists
65862-0639	Angiotensin 2 Receptor Antagonists
65862-0667	Full Opioid Agonists
65862-0673	Calcium Channel Antagonists
65862-0674	Calcium Channel Antagonists
65862-0675	Calcium Channel Antagonists
65862-0686	5-alpha Reductase Inhibitors
65862-0697	Norepinephrine Uptake Inhibitors
65862-0697	Serotonin Uptake Inhibitors
65862-0927	5-alpha Reductase Inhibitors
66220-0160	Antidiuretic Hormone Antagonists
66220-0207	Reduction Activity
66220-0247	Cyclooxygenase Inhibitors
66220-0287	Cyclooxygenase Inhibitors
66220-0719	Acidifying Activity
66220-0719	Osmotic Activity
66220-0729	Osmotic Activity
66220-0729	Acidifying Activity
66273-0002	Melanin Synthesis Inhibitors
66273-0003	Melanin Synthesis Inhibitors
66273-0004	Melanin Synthesis Inhibitors
66424-0020	Histamine H1 Receptor Antagonists
66424-0021	Histamine H1 Receptor Antagonists
66424-0034	Histamine H1 Receptor Antagonists
66424-0996	Cyclooxygenase Inhibitors
66530-0249	Nucleic Acid Synthesis Inhibitors
66579-0065	Adenosine Receptor Agonists
66579-0069	Phosphate Chelating Activity
66579-0078	Ammonium Ion Binding Activity
66582-0320	Phosphate Chelating Activity
66582-0321	Phosphate Chelating Activity
66582-0322	Phosphate Chelating Activity
66582-0323	Phosphate Chelating Activity
66594-0321	Adrenergic Alpha1-agonists
66594-0444	Adrenergic Alpha1-agonists
66594-0499	Histamine H1 Receptor Antagonists
66658-0102	Hydroxyphenylpyruvate Dioxygenase Inhibitors
66658-0105	Hydroxyphenylpyruvate Dioxygenase Inhibitors
66658-0110	Hydroxyphenylpyruvate Dioxygenase Inhibitors
66658-0234	Interleukin 1 Receptor Antagonists
66689-0009	Cyclooxygenase Inhibitors
66689-0023	Opioid Agonists
66689-0025	Full Opioid Agonists
66689-0031	Dopamine D2 Antagonists
66689-0032	Full Opioid Agonists
66689-0033	Full Opioid Agonists
66689-0038	Osmotic Activity
66689-0038	Acidifying Activity
66689-0039	Osmotic Activity
66689-0039	Acidifying Activity
66689-0401	Full Opioid Agonists
66689-0403	Full Opioid Agonists
66689-0694	Full Opioid Agonists
66689-0695	Full Opioid Agonists
66689-0711	Full Opioid Agonists
66689-0712	Full Opioid Agonists
66689-0810	Full Opioid Agonists
66689-0898	Full Opioid Agonists
66758-0016	Adrenergic Alpha1-agonists
66758-0017	Adrenergic Alpha1-agonists
66758-0035	Serotonin 3 Receptor Antagonists
66758-0036	Serotonin 3 Receptor Antagonists
66758-0040	Folic Acid Metabolism Inhibitors
66758-0041	Folic Acid Metabolism Inhibitors
66758-0042	Topoisomerase Inhibitors
66758-0044	Nucleic Acid Synthesis Inhibitors
66758-0046	Nucleic Acid Synthesis Inhibitors
66758-0048	Topoisomerase Inhibitors
66758-0051	Topoisomerase Inhibitors
66758-0054	Nucleic Acid Synthesis Inhibitors
66758-0055	Topoisomerase Inhibitors
66780-0110	Amylin Agonists
66780-0115	Amylin Agonists
66780-0121	Amylin Agonists
66780-0210	Glucagon-like Peptide-1 (glp-1) Agonists
66780-0212	Glucagon-like Peptide-1 (glp-1) Agonists
66869-0104	Hydroxymethylglutaryl-coa Reductase Inhibitors
66869-0137	Peroxisome Proliferator-activated Receptor Alpha Agonists
66869-0147	Peroxisome Proliferator-activated Receptor Alpha Agonists
66869-0204	Hydroxymethylglutaryl-coa Reductase Inhibitors
66869-0404	Hydroxymethylglutaryl-coa Reductase Inhibitors
66887-0001	Androgen Receptor Agonists
66993-0021	Adrenergic Beta2-agonists
66993-0022	Adrenergic Beta2-agonists
66993-0023	Adrenergic Beta2-agonists
66993-0024	Corticosteroid Hormone Receptor Agonists
66993-0075	Serotonin Uptake Inhibitors
66993-0075	Norepinephrine Uptake Inhibitors
66993-0076	Serotonin Uptake Inhibitors
66993-0076	Norepinephrine Uptake Inhibitors
66993-0077	Serotonin Uptake Inhibitors
66993-0077	Norepinephrine Uptake Inhibitors
66993-0165	P-glycoprotein Interactions
66993-0165	Cytochrome P450 3a4 Inhibitors
66993-0175	Carbonic Anhydrase Inhibitors
66993-0190	Carbonic Anhydrase Inhibitors
66993-0412	Cytochrome P450 2c19 Inhibitors
66993-0412	Proton Pump Inhibitors
66993-0413	Cytochrome P450 2c19 Inhibitors
66993-0413	Proton Pump Inhibitors
66993-0416	Leukotriene Receptor Antagonists
66993-0417	Selective Estrogen Receptor Modulators
66993-0472	Calcium Channel Antagonists
66993-0473	Calcium Channel Antagonists
66993-0475	Calcium Channel Antagonists
66993-0478	Nucleoside Reverse Transcriptase Inhibitors
66993-0534	Histamine H1 Receptor Antagonists
66993-0537	Histamine H1 Receptor Antagonists
66993-0662	Serotonin Uptake Inhibitors
66993-0662	Norepinephrine Uptake Inhibitors
66993-0663	Serotonin Uptake Inhibitors
66993-0663	Norepinephrine Uptake Inhibitors
66993-0664	Norepinephrine Uptake Inhibitors
66993-0664	Serotonin Uptake Inhibitors
66993-0880	Corticosteroid Hormone Receptor Agonists
66993-0888	Corticosteroid Hormone Receptor Agonists
66993-0893	Corticosteroid Hormone Receptor Agonists
66993-0897	Corticosteroid Hormone Receptor Agonists
66993-0898	Corticosteroid Hormone Receptor Agonists
66993-0934	Androgen Receptor Agonists
66993-0942	Rna Synthetase Inhibitors
67112-0101	Phosphate Chelating Activity
67253-0100	Dna Polymerase Inhibitors
67253-0101	Dna Polymerase Inhibitors
67253-0102	Dna Polymerase Inhibitors
67253-0191	Androgen Receptor Antagonists
67253-0263	Adrenergic Alpha2-agonists
67253-0264	Adrenergic Alpha2-agonists
67253-0265	Adrenergic Alpha2-agonists
67253-0320	Folic Acid Metabolism Inhibitors
67253-0380	Adrenergic Alpha-antagonists
67253-0381	Adrenergic Alpha-antagonists
67253-0382	Adrenergic Alpha-antagonists
67253-0383	Adrenergic Alpha-antagonists
67253-0580	Folic Acid Metabolism Inhibitors
67253-0700	Monoamine Oxidase-b Inhibitors
67253-0700	Monoamine Oxidase Inhibitors
