product_ndc	text
63868-0486	INACTIVE INGREDIENTS Colloidal silicon dioxide, hydroxypropyl cellulose, hypromellose, iron oxide red (only for Famotidine USP, 10 mg), magnesium stearate, microcrystalline cellulose, polyethylene glycol 400, pregelatinized starch, talc, titanium dioxide
63868-0487	INACTIVE INGREDIENTS Colloidal silicon dioxide, croscarmellose sodium, hypromellose, iron oxide red, magnesium stearate, microcrystalline cellulose, polyethylene glycol, talc, titanium dioxide
63868-0493	Inactive ingredients Alcohol 10%, Acetone, FD&C Red No 4, purified water
63868-0518	Inactive ingredients: Water, Glycerin, Alcohol, Propylene Glycol, Sodium Citrate, Diazolidinyl Urea, Citric Acid, Methylparaben, Propylparaben.
63868-0549	Inactive ingredients acacia, ammonium hydroxide*, anhydrous lactose*, calcium phosphate dihydrate*, calcium sulfate anhydrous*, carnauba wax, corn starch*, croscarmellose sodium, dicalcium phosphate*, FD&C blue #1 aluminum lake, hypromellose*, iron oxide*, iron oxide black, iron oxide yellow*, isopropyl alcohol*, kaolin*, magnesium stearate, microcrystalline cellulose, n-butyl alcohol*, polyethylene glycol, povidone*, propylene glycol*, shellac, silicon dioxide*, sodium lauryl sulfate*, stearic acid*, sucrose, talc, tartaric acid*, titanium dioxide, white wax* *contains one or more of these ingredients
63868-0612	Inactive ingredients edible white ink, FD&C blue #1, gelatin, glycerin, light mineral oil*, polyethylene glycol, purified water, sorbitol-sorbitan *may contain this ingredient
63868-0664	Inactive ingredients water, alcohol 21.6%, sorbitol solution, flavor, poloxamer 407, benzoic acid, sodium saccharin, sodium benzoate, FD+C green no.3
63868-0687	Inactive ingredients water, sodium laureth sulfate, cocamide MIPA, laureth-4, cocamidopropyl betaine, fragrance, sodium chloride, citric acid, tetrasodium EDTA, methylparaben, propylparaben, caramel, red 4
63868-0694	Inactive ingredients benzyl alcohol, butylparaben, carboxymethylcellulose sodium, flavor, hypromellose, microcrystalline cellulose, propylparaben, purified water, saccharin sodium, sorbitol solution
63868-0711	INACTIVE INGREDIENTS Colloidal silicon dioxide, croscarmellose sodium, hypromellose, iron oxide red, magnesium stearate, microcrystalline cellulose, polyethylene glycol 400, talc, titanium dioxide
63868-0712	Inactive ingredients benzyl alcohol, butylparaben, carboxymethylcellulose sodium, flavor (contains alcohol), hypromellose, microcrystalline cellulose, propylparaben, purified water, saccharin sodium, sorbitol solution Questions or Comments? 1-800-540-3765
63868-0714	INACTIVE INGREDIENTS Colloidal silicon dioxide, hydroxypropyl cellulose, hypromellose, iron oxide red (only for Famotidine USP, 10 mg), magnesium stearate, microcrystalline cellulose, polyethylene glycol 400, pregelatinized starch, talc, titanium dioxide
63868-0741	Inactive ingredients Original Berry flavor: citric acid, D&C yellow #10, FD&C red #40, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Dye free berry flavor: citric acid, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Grape flavor: citric acid, D&C red #33, FD&C blue #1, FD&C red #40, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Bubble gum flavor: artificial bubble gum flavor, citric acid, FD&C red #40, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum
63868-0748	Inactive ingredients butylated hydroxyanisole, edible ink, FD&C blue #1, gelatin, glycerin, glyceryl caprylate, polyoxyl 40 hydrogenated castor oil, purified water
63868-0752	Inactive ingredients lactose, magnesium silicate, croscarmellose sodium, hypromellose, magnesium stearate, maltodextrin, microcrystalline cellulose, mineral oil, povidone, silica, sodium lauryl sulfate, stearic acid, titanium dioxide and triacetin image of carton
63868-0753	Inactive Ingredients magnesium stearate, microcrystalline cellulose. May also contain (colloidal) silicon dioxide, (co) povidone, dicalcium phosphate, maltodextrin, sodium starch glycolate, stearic acid. image of display
63868-0756	Inactive ingredients Original Berry flavor: citric acid, D&C yellow #10, FD&C red #40, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Dye free berry flavor: citric acid, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Grape flavor: citric acid, D&C red #33, FD&C blue #1, FD&C red #40, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Bubble gum flavor: artificial bubble gum flavor, citric acid, FD&C red #40, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum
63868-0758	Inactive ingredients Original Berry flavor: citric acid, D&C yellow #10, FD&C red #40, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Dye free berry flavor: citric acid, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Grape flavor: citric acid, D&C red #33, FD&C blue #1, FD&C red #40, flavors, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum Bubble gum flavor: artificial bubble gum flavor, citric acid, FD&C red #40, glycerin, hypromellose, polysorbate-80, purified water, sodium benzoate, sucrose, xanthan gum
63868-0759	Inactive ingredients FD&C blue #1, gelatin, pharmaceutical ink, polyethylene glycol, potassium hydroxide, purified water, sorbitan, sorbitol
63868-0763	Acesulfame K, Aspartame, Citric Acid, FD and C Blue No. 1, FD and C Red No. 40, Maltodextrin, Menthol, Natural Flavors, Sodium Citrate, Starch and Sugar.
63868-0764	Acesulfame K, Aspartame, Caramel Color, Citric Acid, D and C Yellow 10, Maltodextrin, Natural Flavors, Sodium Citrate, Starch and Sugar.
63868-0765	Citric acid, D and C Yellow 10, Ethylcellulose, FD and C Red 40, Flavor, Microcrystalline cellulose, Povidone, Silicon Dioxide, Sodium Citrate, Starch, Sugar and Vitamin C.
63868-0773	Inactive ingredients carnauba wax, corn starch, fumed silica gel, hypromellose, lactose, magnesium stearate, microcrystalline cellulose, polydextrose, polyethylene glycol, red iron oxide, sodium starch glycolate, stearic acid, titanium dioxide
63868-0787	Inactive ingredients purified water, sodium hypochlorite
63868-0788	Inactive ingredients flavor, purified water, saccharin sodium, sodium hypochlorite
63868-0803	Inactive Ingredients alcohol, blue 1, citric acid, flavor, high fructose corn syrup, polyethylene glycol, propylene glycol, purified water, red 40, saccharin sodium, sodium citrate
63868-0807	Inactive ingredients alcohol, blue 1, citric acid, flavors, high fructose corn syrup, polyethylene glycol, propylene glycol, purified water, red 40, saccharin sodium, sodium citrate
63868-0811	Inactive ingredients alcohol, FD&C red #40, glycerin, natural & artificial flavor, purified water, saccharin sodium
63868-0812	Inactive ingredients D&C green #5, D&C yellow #10, FD&C green #3, glycerin, menthol, purified water, saccharin sodium
63868-0823	Inactive ingredients citric acid, D&C red #33, FD&C red #40, glycerin, natural & artificial flavor, poloxamer 407, purified water, sodium benzoate, sodium chloride, sodium citrate, sucrose
63868-0855	Inactive ingredients acesulfame potassium, citric acid, glycerin, methylparaben, natural & artificial flavor, polyethylene glycol, povidone, propylene glycol, purified water, saccharin sodium, sodium benzoate
63868-0857	Inactive ingredients artificial flavor, caramel, citric acid, FD&C red #40, glucose, glycerin, high fructose corn syrup, menthol, purified water, saccharin sodium, sodium benzoate
63868-0866	Inactive Ingredients anhydrous citric acid, butylparaben, carboxymethylcellulose sodium, flavor, glycerin, high fructose corn syrup, microcrystalline cellulose and carboxymethylcellulose sodium, propylene glycol, purified water, sodium benzoate, sorbitol solution, sucralose, xanthan gum Questions or comments? call 248-449-9300 ** This product is not manufactured or distributed by McNeil Consumer Healthcare, distributor of Children's TYLENOL® Oral Suspension. Distributed by: C.D.M.A, Inc.© 43157 W.Nine Mile Novi.MI 48376-0995 www.qualitychoice.com Questions: 248-449-9300
63868-0868	Inactive ingredients anhydrous citric acid, FD&C red #40, flavor, glucose, glycerin, high fructose corn syrup, menthol, purified water, saccharin sodium, sodium benzoate
63868-0898	Inactive ingredients black iron oxide, cellulose, colloidal silicon dioxide, corn starch, D&C yellow #10 aluminum lake, FD&C yellow #6 aluminum lake, hypromellose, polydextrose, polyethylene glycol, polyvinyl acetate phthalate, propylene glycol, shellac wax, simethicone, sodium alginate, sodium bicarbonate, stearic acid, talc, titanium dioxide, triacetin, triethyl citrate
63868-0903	Inactive ingredients: benzalkonium chloride, boric acid, edetate disodium, purified water, sodium chloride, and sodium borate
63868-0910	Inactive ingredients methylparaben, liquid paraffin, white petrolatum, polyoxyl 40 stearate, proplyparaben
63868-0925	Inactive ingredient purified water
63868-0926	Inactive ingredient purified water
63868-0927	Inactive ingredient alcohol 14% by volume
63868-0933	Inactive ingredient purified water
63868-0934	Inactive ingredients citric acid, FD&C red #40, flavors, purified water, saccharin sodium, sodium bicarbonate
63868-0935	Inactive ingredients citric acid, FD&C red #40, flavors, purified water, saccharin sodium, sodium bicarbonate
63868-0936	Inactive ingredients FD&C green #3, FD&C yellow #5, methyl salicylate, purified water
63868-0938	Inactive ingredients d-alpha tocopherol (Vitamin E) as stabilizer
63868-0939	Inactive ingredient purified water
63868-0945	Inactive ingredients white petrolatum, Polysorbate 80, Stearic acid polyoxil 40, Methylparaben, Propylparaben, Purified Water
63868-0947	Inactive ingredients glycerin, sodium chloride, petrolatum, cetyl alcohol, dimethicone, isopropyl palmitate, distearyldimodium chloride (1-Octadecanaminium, N, N-Dimmethyl-N-Octadecyl-Chloride), methylparaben, propylparaben, purified water, hydroxyethyl cellulose
63868-0951	Inactive ingredients benzoic acid, BHA, BHT, methylparaben, paraffin, propylparaben, thyme oil, glyceryl stearate, glycerin, absorb refined lanoline, purified water
63868-0953	Inactive ingredients flavor, polyethylene glycols, sodium saccharin, sorbic acid
63868-0960	Inactive ingredients aloe vera gel, light mineral oil and white petrolatum, polysorbate 60
63868-0965	Inactive ingredients purified water, mineral oil, isopropyl palmitate, cetyl alcohol, PEG-100 stearate, glyceryl stearate, isopropyl myristate, lanolin, methyl-4 hydroxybenzoate, carbomer, fragrance, disodium EDTA, triethanolamine, propylene glycol, stearic acid corn oil, stearyl alcohol, vitamin A, E & D, aloe vera gel.
63868-0966	Inactive ingredients croscarmellose sodium, lactose, magnesium stearate, microcrystalline cellulose, silica gel, stearic acid
63868-0967	Inactive ingredients benzalkonium chloride, boric acid, dextrose, glycine, magnesium chloride, potassium chloride, purified water, sodium borate, sodium chloride, sodium citrate, sodium lactate.
63868-0968	Inactive ingredients: Boric Acid, Calcium Chloride, Chlorhexidine Gluconate, Hydrochloric Acid, Hydroxypropyl Guar, Magnesium Chloride, Potassium Chloride, Purified Water, Sodium Chloride, Zinc Chloride
63868-0969	Inactive ingredients: Boric Acid, Sodium Borate, Levocarnitin, Potassium Chloride, Calcium Chloride Dihydrate, Magnesium Chloride, Erythritol, Sodium Citrate Dihydrate, Potassium Sorbate, Purified Water
63868-0974	Inactive ingredients benzyl alcohol, cetostearyl alcohol, cetyl esters wax, 2-octyldodecanol, polysorbate 60, purified water, sodium phosphate monobasic, sorbitan monostearate
63868-0977	Inactive Ingredients colloidal silicon dioxide, croscarmellose sodium, hydroxypropyl celluose, hypromellose, microcrystalline celluose, pregelatinized starch, stearic acid, titanium dioxide image of display
63868-0978	Inactive Ingredients Polyvinylpyrrolidone, pregelatinized starch, sodium starch glycolate, stearic acid image of display
63868-0979	Inactive ingredients carnauba wax, corn starch, fumed silica gel, hypromellose, lactose, magnesium stearate, microcrystalline cellulose, polydextrose, polyethylene glycol, red iron oxide, sodium starch glycolate, stearic acid, titanium dioxide
63868-0987	Inactive ingredients croscarmellose sodium, D&C red #33, FD&C blue #1, FD&C red #40, gelatin, hydroxypropyl cellulose, hypromellose, iron oxide black, iron oxide red, iron oxide yellow, polyethylene glycol, povidone, pregelatinized starch, propylene glycol, shellac glaze, simethicone, stearic acid, titanium dioxide
63868-0995	Inactive ingredients gelatin, glycerin, polyethylene glycol, purified water, sorbitol
63868-0998	Inactive ingredients magnesium stearate, microcrystalline cellulose. May also contain (colloidal) silicon dioxide, (co) povidone, dicalcium phosphate, maltodextrin, sodium starch glycolate, stearic acid.
64064-0002	Inactive Ingredients Deionized Water, Isopropanol, Hydrogenated Starch Hydrolysate, THP Ethylenediamine, Polyacrylic Acid
64249-0002	INACTIVE INGREDIENTS: Organic alcohol 23% v/v, Purified water.
64249-0003	INACTIVE INGREDIENTS: Organic alcohol 20% v/v, Purified water.
64249-0004	INACTIVE INGREDIENTS: Organic alcohol 20% v/v, Purified water.
64249-0005	INACTIVE INGREDIENTS: Organic alcohol 20% v/v, Purified water.
64380-0732	INACTIVE INGREDIENT Anidrisorb, D&C red no. 33, FD&C blue no. 1, gelatin, Hydrolyzed gelatin, medium chain triglyceride. Opacode white ink, Polyethylene glycol 600, potassium hydroxide, purified water. Ingredients of Opacode white ink: shellac glaze in ethanol, titanium dioxide, n-butyl alcohol, lecithin (soya), simethicone and purified water.
64525-0555	Acesulfame K, Aspartame, Citric Acid, FD and C Blue No. 1, FD and C Red No. 40, Maltodextrin, Menthol, Natural Flavors, Sodium Citrate, Starch and Sugar.
64543-0044	Inactive Ingredients artificial flavors, glycerin, methylparaben, propylene glycol, propylparaben, purified water, sodium citrate, sorbitol, and sugar.
64543-0097	Inactive ingredient colloidal silicon dioxide, crospovidone polyplasdone, D&C Red #30, D&C Yellow #10, FD&C Blue #1, lactose monohydrate, magnesium stearate, microcrystalline cellulose, and povidone
64543-0105	Inactive Ingredients cherry flavor, methylparaben, polyethylene glycol, propylparaben, purified water, saccharin sodium, and sorbitol
64543-0111	INACTIVE INGREDIENTS Inactive ingredients include: D&C Yellow #10 Aluminum Lake, FD&C Blue #1 Aluminum Lake, lactose monohydrate, magnesium stearate (veg.), mannitol, peppermint flavor, starch, and stearic acid.
