dea_schedule	description	labeler	nonproprietary_name	package_code	package_ndc	price_per_unit	product_code	product_ndc	proprietary_name	unit
	PROPRANOLOL 40 MG TABLET	23155	Propranolol Hydrochloride	10	23155-0112-10	0.33870	0112	23155-0112	Propranolol Hydrochloride	EA	
	PROPRANOLOL 40 MG TABLET	50111	Propranolol Hydrochloride	01	50111-0469-01	0.33870	0469	50111-0469	Propranolol Hydrochloride	EA	
	PROPRANOLOL 40 MG TABLET	50111	Propranolol Hydrochloride	03	50111-0469-03	0.33870	0469	50111-0469	Propranolol Hydrochloride	EA	
	PROPRANOLOL 40 MG TABLET	51079	Propranolol Hydrochloride	01	51079-0279-01	0.33870	0279	51079-0279	Propranolol Hydrochloride	EA	
	PROPRANOLOL 40 MG TABLET	51079	Propranolol Hydrochloride	20	51079-0279-20	0.33870	0279	51079-0279	Propranolol Hydrochloride	EA	
	PROPRANOLOL 40 MG/5 ML SOLN	0054	Propranolol Hydrochloride	63	0054-3730-63	0.11214	3730	0054-3730	Propranolol Hydrochloride	ML	
	PROPRANOLOL 60 MG TABLET	0378	Propranolol Hydrochloride	01	0378-0187-01	1.12917	0187	0378-0187	Propranolol Hydrochloride	EA	
	PROPRANOLOL 60 MG TABLET	0603	Propranolol Hydrochloride	21	0603-5485-21	1.12917	5485	0603-5485	Propranolol Hydrochloride	EA	
	PROPRANOLOL 60 MG TABLET	16714	Propranolol Hydrochloride	04	16714-0024-04	1.12917	0024	16714-0024	Propranolol Hydrochloride	EA	
	PROPRANOLOL 60 MG TABLET	16714	Propranolol Hydrochloride	10	16714-0024-10	1.12917	0024	16714-0024	Propranolol Hydrochloride	EA	
	PROPRANOLOL 60 MG TABLET	23155	Propranolol Hydrochloride	01	23155-0113-01	1.12917	0113	23155-0113	Propranolol Hydrochloride	EA	
	PROPRANOLOL 60 MG TABLET	50111	Propranolol Hydrochloride	01	50111-0470-01	1.12917	0470	50111-0470	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	0378	Propranolol Hydrochloride	01	0378-0185-01	0.24114	0185	0378-0185	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	0378	Propranolol Hydrochloride	05	0378-0185-05	0.24114	0185	0378-0185	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	0591	Propranolol Hydrochloride	01	0591-5557-01	0.24114	5557	0591-5557	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	0591	Propranolol Hydrochloride	05	0591-5557-05	0.24114	5557	0591-5557	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	0603	Propranolol Hydrochloride	21	0603-5486-21	0.24114	5486	0603-5486	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	0603	Propranolol Hydrochloride	28	0603-5486-28	0.24114	5486	0603-5486	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	16714	Propranolol Hydrochloride	04	16714-0025-04	0.24114	0025	16714-0025	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	16714	Propranolol Hydrochloride	05	16714-0025-05	0.24114	0025	16714-0025	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	16714	Propranolol Hydrochloride	10	16714-0025-10	0.24114	0025	16714-0025	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	23155	Propranolol Hydrochloride	01	23155-0114-01	0.24114	0114	23155-0114	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	23155	Propranolol Hydrochloride	05	23155-0114-05	0.24114	0114	23155-0114	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	50111	Propranolol Hydrochloride	01	50111-0471-01	0.24114	0471	50111-0471	Propranolol Hydrochloride	EA	
	PROPRANOLOL 80 MG TABLET	50111	Propranolol Hydrochloride	02	50111-0471-02	0.24114	0471	50111-0471	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	0228	Propranolol Hydrochloride	11	0228-2780-11	2.08191	2780	0228-2780	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	0228	Propranolol Hydrochloride	50	0228-2780-50	2.08191	2780	0228-2780	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	0245	Propranolol Hydrochloride	10	0245-0086-10	2.08191	0086	0245-0086	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	0245	Propranolol Hydrochloride	11	0245-0086-11	2.08191	0086	0245-0086	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	0378	Propranolol Hydrochloride	01	0378-6220-01	2.08191	6220	0378-6220	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	0378	Propranolol Hydrochloride	05	0378-6220-05	2.08191	6220	0378-6220	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	43478	Propranolol Hydrochloride	88	43478-0902-88	2.08191	0902	43478-0902	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	51991	Propranolol Hydrochloride	01	51991-0819-01	2.08191	0819	51991-0819	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 120 MG CAPSULE	51991	Propranolol Hydrochloride	05	51991-0819-05	2.08191	0819	51991-0819	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	0228	Propranolol Hydrochloride	11	0228-2781-11	2.37922	2781	0228-2781	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	0228	Propranolol Hydrochloride	50	0228-2781-50	2.37922	2781	0228-2781	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	0245	Propranolol Hydrochloride	10	0245-0087-10	2.37922	0087	0245-0087	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	0245	Propranolol Hydrochloride	11	0245-0087-11	2.37922	0087	0245-0087	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	0378	Propranolol Hydrochloride	01	0378-6260-01	2.37922	6260	0378-6260	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	0378	Propranolol Hydrochloride	05	0378-6260-05	2.37922	6260	0378-6260	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	43478	Propranolol Hydrochloride	88	43478-0903-88	2.37922	0903	43478-0903	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	51991	Propranolol Hydrochloride	01	51991-0820-01	2.37922	0820	51991-0820	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 160 MG CAPSULE	51991	Propranolol Hydrochloride	05	51991-0820-05	2.37922	0820	51991-0820	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	0228	Propranolol Hydrochloride	11	0228-2778-11	1.48944	2778	0228-2778	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	0228	Propranolol Hydrochloride	50	0228-2778-50	1.48944	2778	0228-2778	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	0245	Propranolol Hydrochloride	10	0245-0084-10	1.48944	0084	0245-0084	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	0245	Propranolol Hydrochloride	11	0245-0084-11	1.48944	0084	0245-0084	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	0378	Propranolol Hydrochloride	01	0378-6160-01	1.48944	6160	0378-6160	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	0378	Propranolol Hydrochloride	05	0378-6160-05	1.48944	6160	0378-6160	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	43478	Propranolol Hydrochloride	88	43478-0900-88	1.48944	0900	43478-0900	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	51991	Propranolol Hydrochloride	01	51991-0817-01	1.48944	0817	51991-0817	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	51991	Propranolol Hydrochloride	05	51991-0817-05	1.48944	0817	51991-0817	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	68084	Propranolol Hydrochloride	01	68084-0503-01	1.48944	0503	68084-0503	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 60 MG CAPSULE	68084	Propranolol Hydrochloride	11	68084-0503-11	1.48944	0503	68084-0503	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	0228	Propranolol Hydrochloride	11	0228-2779-11	1.75705	2779	0228-2779	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	0228	Propranolol Hydrochloride	50	0228-2779-50	1.75705	2779	0228-2779	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	0245	Propranolol Hydrochloride	10	0245-0085-10	1.75705	0085	0245-0085	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	0245	Propranolol Hydrochloride	11	0245-0085-11	1.75705	0085	0245-0085	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	0378	Propranolol Hydrochloride	01	0378-6180-01	1.75705	6180	0378-6180	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	0378	Propranolol Hydrochloride	05	0378-6180-05	1.75705	6180	0378-6180	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	43478	Propranolol Hydrochloride	88	43478-0901-88	1.75705	0901	43478-0901	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	51991	Propranolol Hydrochloride	01	51991-0818-01	1.75705	0818	51991-0818	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	51991	Propranolol Hydrochloride	05	51991-0818-05	1.75705	0818	51991-0818	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	68084	Propranolol Hydrochloride	01	68084-0504-01	1.75705	0504	68084-0504	Propranolol Hydrochloride	EA	
	PROPRANOLOL ER 80 MG CAPSULE	68084	Propranolol Hydrochloride	11	68084-0504-11	1.75705	0504	68084-0504	Propranolol Hydrochloride	EA	
	PROPRANOLOL-HYDROCHLOROTHIAZIDE 40-25 MG TAB	0378	Propranolol Hydrochloride and Hydrochlorothiazide	01	0378-0731-01	0.93128	0731	0378-0731	Propranolol Hydrochloride and Hydrochlorothiazide	EA	
	PROPYLTHIOURACIL 50 MG TABLET	0143	Propylthiouracil	01	0143-1480-01	0.71025	1480	0143-1480	Propylthiouracil	EA	
	PROPYLTHIOURACIL 50 MG TABLET	0143	Propylthiouracil	10	0143-1480-10	0.71025	1480	0143-1480	Propylthiouracil	EA	
	PROPYLTHIOURACIL 50 MG TABLET	0228	Propylthiouracil	10	0228-2348-10	0.71025	2348	0228-2348	Propylthiouracil	EA	
	PROPYLTHIOURACIL 50 MG TABLET	67253	Propylthiouracil	10	67253-0651-10	0.71025	0651	67253-0651	Propylthiouracil	EA	
	PROPYLTHIOURACIL 50 MG TABLET	67253	Propylthiouracil	11	67253-0651-11	0.71025	0651	67253-0651	Propylthiouracil	EA	
	PROSCAR 5 MG TABLET	0006	Finasteride	31	0006-0072-31	4.47852	0072	0006-0072	Proscar	EA	
	PROSCAR 5 MG TABLET	0006	Finasteride	58	0006-0072-58	4.47852	0072	0006-0072	Proscar	EA	
	PROSHIELD PLUS SKIN PROTECT	0064	Dimethicone	04	0064-0300-04	0.06487	0300	0064-0300	Proshield Plus	GM	
	PROTONIX 40 MG SUSPENSION	0008	Pantoprazole Sodium	01	0008-0844-01	8.85497	0844	0008-0844	Protonix	EA	
	PROTONIX 40 MG SUSPENSION	0008	Pantoprazole Sodium	02	0008-0844-02	8.85497	0844	0008-0844	Protonix	EA	
	PROTONIX DR 20 MG TABLET	0008	Pantoprazole Sodium	81	0008-0843-81	8.91271	0843	0008-0843	Protonix	EA	
	PROTONIX DR 40 MG TABLET	0008	Pantoprazole Sodium	81	0008-0841-81	8.83179	0841	0008-0841	Protonix	EA	
	PROTONIX DR 40 MG TABLET	0008	Pantoprazole Sodium	99	0008-0841-99	8.83179	0841	0008-0841	Protonix	EA	
	PROTONIX IV 40 MG VIAL	0008	Pantoprazole Sodium	55	0008-0923-55	4.61920	0923	0008-0923	Protonix	EA	
	PROTONIX IV 40 MG VIAL	0008	Pantoprazole Sodium	02	0008-0941-02	4.61920	0941	0008-0941	Protonix	EA	
	PROTONIX IV 40 MG VIAL	0008	Pantoprazole Sodium	10	0008-2001-10	4.61920	2001	0008-2001	Protonix	EA	
	PROTONIX IV 40 MG VIAL	0008	Pantoprazole Sodium	10	0008-4001-10	4.61920	4001	0008-4001	Protonix	EA	
	PROTOPIC 0.03% OINTMENT	0469	Tacrolimus	60	0469-5201-60	7.45984	5201	0469-5201	Protopic	GM	
	PROTOPIC 0.03% OINTMENT	0469	Tacrolimus	30	0469-5201-30	7.50221	5201	0469-5201	Protopic	GM	
	PROTOPIC 0.03% OINTMENT	0469	Tacrolimus	11	0469-5201-11	7.53619	5201	0469-5201	Protopic	GM	
	PROTOPIC 0.1% OINTMENT	0469	Tacrolimus	11	0469-5202-11	7.07942	5202	0469-5202	Protopic	GM	
	PROTOPIC 0.1% OINTMENT	0469	Tacrolimus	60	0469-5202-60	7.39331	5202	0469-5202	Protopic	GM	
	PROTOPIC 0.1% OINTMENT	0469	Tacrolimus	30	0469-5202-30	7.43181	5202	0469-5202	Protopic	GM	
	PROTRIPTYLINE HCL 10 MG TABLET	0054	Protriptyline Hydrochloride	25	0054-0211-25	2.34945	0211	0054-0211	Protriptyline Hydrochloride	EA	
	PROTRIPTYLINE HCL 10 MG TABLET	50383	Protriptyline Hydrochloride	10	50383-0960-10	2.34945	0960	50383-0960	Protriptyline Hydrochloride	EA	
	PROTRIPTYLINE HCL 10 MG TABLET	64980	Protriptyline Hydrochloride	01	64980-0159-01	2.34945	0159	64980-0159	Protriptyline Hydrochloride	EA	
	PROTRIPTYLINE HCL 5 MG TABLET	0054	Protriptyline Hydrochloride	25	0054-0210-25	1.57637	0210	0054-0210	Protriptyline Hydrochloride	EA	
	PROTRIPTYLINE HCL 5 MG TABLET	50383	Protriptyline Hydrochloride	10	50383-0959-10	1.57637	0959	50383-0959	Protriptyline Hydrochloride	EA	
	PROTRIPTYLINE HCL 5 MG TABLET	64980	Protriptyline Hydrochloride	01	64980-0158-01	1.57637	0158	64980-0158	Protriptyline Hydrochloride	EA	
	PROVENTIL HFA 90 MCG INHALER	0085	Albuterol Sulfate	01	0085-1132-01	9.38414	1132	0085-1132	Proventil Hfa	GM	
	PROVIDA OB CAPSULE	52747		30	52747-0504-30	0.85806	0504	52747-0504		EA	
CIV	PROVIGIL 100 MG TABLET	63459	Modafinil	01	63459-0101-01	24.82234	0101	63459-0101	Provigil	EA	
CIV	PROVIGIL 100 MG TABLET	63459	Modafinil	30	63459-0101-30	24.82234	0101	63459-0101	Provigil	EA	
CIV	PROVIGIL 200 MG TABLET	63459	Modafinil	01	63459-0201-01	37.66183	0201	63459-0201	Provigil	EA	
CIV	PROVIGIL 200 MG TABLET	63459	Modafinil	30	63459-0201-30	37.66183	0201	63459-0201	Provigil	EA	
	PROVIL 200 MG TABLET	62107	Ibuprofen	01	62107-0002-01	0.02791	0002	62107-0002	Health Sense Provil	EA	
	PROZAC 10 MG PULVULE	0777	Fluoxetine Hydrochloride	02	0777-3104-02	9.28032	3104	0777-3104	Prozac	EA	
	PROZAC 20 MG PULVULE	0777	Fluoxetine Hydrochloride	02	0777-3105-02	9.36818	3105	0777-3105	Prozac	EA	
	PROZAC 20 MG PULVULE	0777	Fluoxetine Hydrochloride	07	0777-3105-07	9.36818	3105	0777-3105	Prozac	EA	
	PROZAC 20 MG PULVULE	0777	Fluoxetine Hydrochloride	30	0777-3105-30	9.36818	3105	0777-3105	Prozac	EA	
	PROZAC 40 MG PULVULE	0777	Fluoxetine Hydrochloride	30	0777-3107-30	18.73758	3107	0777-3107	Prozac	EA	
	PRUDOXIN 5% CREAM	0064	Doxepin Hydrochloride	45	0064-3600-45	4.23971	3600	0064-3600	Prudoxin	GM	
	PSEUDOEPHED 30 MG/5 ML SOLN	0536	Pseudoephedrine Hydrochloride	85	0536-1850-85	0.00626	1850	0536-1850	Rugby	ML	
	PSEUDOEPHEDRINE 30 MG TABLET	37205	Pseudoephedrine Hcl	80	37205-0445-80	0.05020	0445	37205-0445	Leader Nasal Decongestant	EA	
	PSEUDOEPHEDRINE 30 MG TABLET	45802	Pseudoephedrine Hcl	62	45802-0432-62	0.05020	0432	45802-0432	Pseudoephedrine Hydrochloride	EA	
	PSEUDOEPHEDRINE ER 120 MG TAB	24385	Pseudoephedrine Hydrochloride	60	24385-0054-60	0.36651	0054	24385-0054	Good Neighbor Pharmacy Nasal Decongestant	EA	
	PSEUDOEPHEDRINE ER 120 MG TAB	45802	Pseudoephedrine Hcl	52	45802-0107-52	0.36651	0107	45802-0107	Pseudoephedrine Hydrochloride	EA	
	PSEUDOEPHEDRINE ER 120 MG TAB	46122	Pseudoephedrine Hydrochloride	60	46122-0166-60	0.36651	0166	46122-0166	Pseudoephedrine Hydrochloride	EA	
	PULMICORT 0.25 MG/2 ML RESPUL	0186	Budesonide	04	0186-1988-04	4.22035	1988	0186-1988	Pulmicort Respules	ML	
	PULMICORT 0.5 MG/2 ML RESPULE	0186	Budesonide	04	0186-1989-04	4.99050	1989	0186-1989	Pulmicort Respules	ML	
	PULMICORT 1 MG/2 ML RESPULE	0186	Budesonide	04	0186-1990-04	9.93403	1990	0186-1990	Pulmicort Respules	ML	
	PULMICORT 180 MCG FLEXHALER	0186	Budesonide	12	0186-0916-12	177.62801	0916	0186-0916	Pulmicort	EA	
	PULMICORT 90 MCG FLEXHALER	0186	Budesonide	06	0186-0917-06	132.53242	0917	0186-0917	Pulmicort	EA	
	PULMOZYME 1 MG/ML AMPUL	50242	Dornase Alfa	40	50242-0100-40	36.42066	0100	50242-0100	Pulmozyme	ML	
	PUREVIT DUALFE PLUS CAPSULE	59088	Ferrous Fumarate, Polysaccharide Iron Complex	66	59088-0112-66	0.39719	0112	59088-0112	Purevit Dualfe Plus	EA	
	PYLERA CAPSULE	58914	Bismuth Subcitrate Potassium, Metronidazole, Tetracycline Hydrochloride	20	58914-0601-20	4.94180	0601	58914-0601	Pylera	EA	
	PYRAZINAMIDE 500 MG TABLET	61748	Pyrazinamide	01	61748-0012-01	2.13178	0012	61748-0012	Pyrazinamide	EA	
	PYRAZINAMIDE 500 MG TABLET	61748	Pyrazinamide	05	61748-0012-05	2.13178	0012	61748-0012	Pyrazinamide	EA	
	PYRAZINAMIDE 500 MG TABLET	61748	Pyrazinamide	06	61748-0012-06	2.13178	0012	61748-0012	Pyrazinamide	EA	
	PYRAZINAMIDE 500 MG TABLET	61748	Pyrazinamide	09	61748-0012-09	2.13178	0012	61748-0012	Pyrazinamide	EA	
	PYRAZINAMIDE 500 MG TABLET	61748	Pyrazinamide	11	61748-0012-11	2.13178	0012	61748-0012	Pyrazinamide	EA	
	PYRAZINAMIDE 500 MG TABLET	67253	Pyrazinamide	10	67253-0660-10	2.13178	0660	67253-0660	Pyrazinamide	EA	
	PYRAZINAMIDE 500 MG TABLET	67253	Pyrazinamide	50	67253-0660-50	2.13178	0660	67253-0660	Pyrazinamide	EA	
	PYRIDOSTIGMINE BR 60 MG TABLET	0115	Pyridostigmine Bromide	01	0115-3511-01	0.50722	3511	0115-3511	Pyridostigmine Bromide	EA	
	PYRIDOSTIGMINE BR 60 MG TABLET	64720		10	64720-0128-10	0.50722	0128	64720-0128		EA	
	PYRIDOSTIGMINE BR 60 MG TABLET	68084	Pyridostigmine Bromide	01	68084-0494-01	0.50722	0494	68084-0494	Pyridostigmine Bromide	EA	
	PYRIDOSTIGMINE BR 60 MG TABLET	68084	Pyridostigmine Bromide	11	68084-0494-11	0.50722	0494	68084-0494	Pyridostigmine Bromide	EA	
	PYRIDOSTIGMINE BR 60 MG TABLET	68682	Pyridostigmine Bromide	10	68682-0302-10	0.50722	0302	68682-0302	Pyridostigmine Bromide	EA	
	PYRIDOXINE 50 MG TABLET	61748		01	61748-0095-01	0.06592	0095	61748-0095		EA	
	PYRIDOXINE 50 MG TABLET	61748		10	61748-0095-10	0.06592	0095	61748-0095		EA	
	PYRIDOXINE 50 MG TABLET	61748		30	61748-0095-30	0.06592	0095	61748-0095		EA	
	Q-DRYL 12.5 MG/5 ML LIQUID	0603	Diphenhydramine Hydrochloride	58	0603-0823-58	0.00474	0823	0603-0823	Qdryl Allergy	ML	
	Q-DRYL 12.5 MG/5 ML LIQUID	0603	Diphenhydramine Hydrochloride	81	0603-0823-81	0.00857	0823	0603-0823	Qdryl Allergy	ML	
	Q-DRYL 12.5 MG/5 ML LIQUID	0603	Diphenhydramine Hydrochloride	54	0603-0823-54	0.01144	0823	0603-0823	Qdryl Allergy	ML	
	Q-DRYL 12.5 MG/5 ML LIQUID	0603	Diphenhydramine Hydrochloride	94	0603-0823-94	0.01144	0823	0603-0823	Qdryl Allergy	ML	
	Q-DRYL 25 MG CAPSULE	0603	Diphenhydramine Hydrochloride	18	0603-0241-18	0.03126	0241	0603-0241	Q-dryl	EA	
	Q-PAP 160 MG/5 ML LIQUID	0603	Acetaminophen	94	0603-0840-94	0.01037	0840	0603-0840	Childrens Qpap	ML	
	Q-PAP 160 MG/5 ML LIQUID	0603	Acetaminophen	94	0603-0839-94	0.01156	0839	0603-0839	Childrens Qpap	ML	
	Q-PAP 160 MG/5 ML SOLUTION	0603	Acetaminophen	58	0603-0839-58	0.00703	0839	0603-0839	Childrens Qpap	ML	
	Q-PAP 325 MG TABLET	0603	Acetaminophen	29	0603-0263-29	0.01351	0263	0603-0263	Regular Strength Qpap	EA	
	Q-PAP 325 MG TABLET	0603	Acetaminophen	32	0603-0263-32	0.01351	0263	0603-0263	Regular Strength Qpap	EA	
	Q-PAP 80 MG/0.8 ML DROPS	0603	Acetaminophen	73	0603-0838-73	0.13312	0838	0603-0838	Qpap Infants Drops	ML	
	Q-PAP EX-STR 500 MG TABLET	0603	Acetaminophen	29	0603-0268-29	0.02310	0268	0603-0268	Extra Strength Qpap	EA	
	Q-PAP EX-STR 500 MG TABLET	0603	Acetaminophen	32	0603-0268-32	0.02310	0268	0603-0268	Extra Strength Qpap	EA	
	Q-TAPP DM ELIXIR	0603	Brompheniramine Maleate and Dextromethorphan Hbr and Pseudoephedrine Hcl	94	0603-0852-94	0.01022	0852	0603-0852	Q Tapp Cold and Cough	ML	
	Q-TAPP ELIXIR	0603	Brompheniramine Maleate and Pseudoephedrine Hcl	94	0603-0851-94	0.00766	0851	0603-0851	Q Tapp Cold and Allergy	ML	
	Q-TUSSIN 100 MG/5 ML SOLUTION	0603	Guaifenesin	58	0603-0857-58	0.00490	0857	0603-0857	Qtussin	ML	
	Q-TUSSIN 100 MG/5 ML SOLUTION	0603	Guaifenesin	81	0603-0857-81	0.00549	0857	0603-0857	Qtussin	ML	
	Q-TUSSIN 100 MG/5 ML SOLUTION	0603	Guaifenesin	94	0603-0857-94	0.01029	0857	0603-0857	Qtussin	ML	
	Q-TUSSIN DM SYRUP	0603	Dextromethorphan Hbr and Guaifenesin	58	0603-0855-58	0.00648	0855	0603-0855	Q Tussin Dm	ML	
	Q-TUSSIN DM SYRUP	0603	Dextromethorphan Hbr and Guaifenesin	81	0603-0855-81	0.00845	0855	0603-0855	Q Tussin Dm	ML	
	Q-TUSSIN DM SYRUP	0603	Dextromethorphan Hbr and Guaifenesin	94	0603-0855-94	0.01147	0855	0603-0855	Q Tussin Dm	ML	
	QC ACID CONTROLLER 10 MG TAB	63868	Famotidine	30	63868-0714-30	0.12930	0714	63868-0714	Famotidine	EA	
	QC ALL DAY ALLERGY 10 MG TAB	63868	Cetirizine Hydrochloride	14	63868-0132-14	0.09460	0132	63868-0132	Quality Choice Cetirizine Hydrochloride	EA	
	QC ALL DAY ALLERGY 10 MG TAB	63868	Cetirizine Hydrochloride	30	63868-0132-30	0.09460	0132	63868-0132	Quality Choice Cetirizine Hydrochloride	EA	
	QC ALL DAY ALLERGY 10 MG TAB	63868	Cetirizine Hydrochloride	90	63868-0132-90	0.09460	0132	63868-0132	Quality Choice Cetirizine Hydrochloride	EA	
	QC ALLERGY & SINUS HA CAPLET	63868	Acetaminophen, Diphenhydramine Hydrochloride, and Phenylephrine Hydrochloride	24	63868-0985-24	0.07808	0985	63868-0985	Allergy Relief Plus Sinus Headache	EA	
	QC ALLERGY RELIEF 10 MG ODT	63868	Loratadine	10	63868-0157-10	0.41047	0157	63868-0157	Loratadine	EA	
	QC ALLERGY RELIEF MUL-SYM CPLT	63868	Acetaminophen, Chlorpheniramine Maleate, and Phenylephrine Hydrochloride	24	63868-0981-24	0.07774	0981	63868-0981	Allergy Multi-symptom	EA	
	QC ANTACID SUSPENSION	63868	Aluminum Hydroxide, Magnesium Hydroxide, Dimethicone	57	63868-0712-57	0.00570	0712	63868-0712	Regular Strength Antacid	ML	
	QC ANTACID-ANTIGAS SUSPENSION	63868	Aluminum Hydroxide, Magnesium Hydroxide, Dimethicone	57	63868-0694-57	0.00570	0694	63868-0694	Antacid Mint	ML	
	QC ANTI-DIARRHEAL 2 MG CAPLET	63868	Loperamide Hydrochloride	12	63868-0338-12	0.10687	0338	63868-0338	Loperamide Hydrochloride	EA	
	QC ANTI-DIARRHEAL 2 MG CAPLET	63868	Loperamide Hydrochloride	24	63868-0338-24	0.10687	0338	63868-0338	Loperamide Hydrochloride	EA	
	QC ANTI-DIARRHEAL 2 MG CAPLET	63868	Loperamide Hydrochloride	60	63868-0338-60	0.10687	0338	63868-0338	Loperamide Hydrochloride	EA	
	QC ANTI-ITCH CREAM	63868	Diphenhydramine Hydrochloride, Zinc Acetate	01	63868-0218-01	0.05226	0218	63868-0218	Anti Itch Topical Analgesic	GM	
	QC ARTHRITIS PAIN ER 650 MG	63868	Acetaminophen	01	63868-0089-01	0.06081	0089	63868-0089	Acetaminophen	EA	
	QC ASPIRIN 325 MG TABLET	63868	Aspirin	03	63868-0352-03	0.01050	0352	63868-0352	Aspirin	EA	
	QC ASPIRIN 325 MG TABLET	63868	Aspirin	10	63868-0352-10	0.01050	0352	63868-0352	Aspirin	EA	
	QC ASPIRIN 81 MG CHEWABLE TAB	63868	Aspirin	36	63868-0240-36	0.02603	0240	63868-0240	Chewable Aspirin	EA	
	QC ASPIRIN EC 325 MG TABLET	63868	Aspirin	10	63868-0898-10	0.01347	0898	63868-0898	Enteric Aspirin	EA	
	QC ATHLETE'S FOOT 1% CREAM	63868	Terbinafine Hydrochloride	12	63868-0364-12	0.41269	0364	63868-0364	Athletes Foot	GM	
	QC CALAMINE LOTION	63868	Calamine 8% and Zinc Oxide 8%	06	63868-0317-06	0.00820	0317	63868-0317	Quality Choice Calamine	ML	
	QC CASTOR OIL	63868	Castor Oil	06	63868-0322-06	0.01797	0322	63868-0322	Quality Choice Castor Oil	ML	
	QC CHILD ALLERGY 12.5 MG/5 ML	63868	Diphenhydramine Hcl	54	63868-0823-54	0.01144	0823	63868-0823	Childrens Allergy	ML	
