product_ndc	class_name
61314-0294	Corticosteroid
61314-0297	Corticosteroid
61314-0303	Cholinergic Muscarinic Antagonist
61314-0303	Anticholinergic
61314-0308	Histamine-1 Receptor Antagonist
61314-0320	Histamine-1 Receptor Inhibitor
61314-0342	Alpha-1 Adrenergic Agonist
61314-0354	Anticholinergic
61314-0355	Anticholinergic
61314-0447	Beta-adrenergic Blocker
61314-0547	Prostaglandin Analog
61314-0628	Polymyxin-class Antibacterial
61314-0630	Corticosteroid
61314-0631	Corticosteroid
61314-0633	Aminoglycoside Antibacterial
61314-0637	Corticosteroid
61314-0641	Corticosteroid
61314-0643	Aminoglycoside Antibacterial
61314-0645	Corticosteroid
61314-0646	Corticosteroid
61314-0647	Corticosteroid
61314-0656	Quinolone Antimicrobial
61314-0665	Alpha-adrenergic Agonist
61314-0701	Sulfonamide Antibacterial
61442-0102	Nonsteroidal Anti-inflammatory Drug
61442-0103	Nonsteroidal Anti-inflammatory Drug
61442-0111	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
61442-0111	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
61442-0111	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
61442-0112	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
61442-0112	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
61442-0112	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
61442-0113	Herpes Zoster Virus Nucleoside Analog Dna Polymerase Inhibitor
61442-0113	Herpes Simplex Virus Nucleoside Analog Dna Polymerase Inhibitor
61442-0113	Herpesvirus Nucleoside Analog Dna Polymerase Inhibitor
61442-0115	Sulfonylurea
61442-0116	Sulfonylurea
61442-0117	Sulfonylurea
61442-0121	Histamine-2 Receptor Antagonist
61442-0122	Histamine-2 Receptor Antagonist
61442-0126	Nonsteroidal Anti-inflammatory Drug
61442-0127	Nonsteroidal Anti-inflammatory Drug
61442-0141	Hmg-coa Reductase Inhibitor
61442-0142	Hmg-coa Reductase Inhibitor
61442-0143	Hmg-coa Reductase Inhibitor
61442-0222	Quinolone Antimicrobial
61442-0223	Quinolone Antimicrobial
61442-0224	Quinolone Antimicrobial
61442-0231	Gamma-aminobutyric Acid-ergic Agonist
61442-0232	Gamma-aminobutyric Acid-ergic Agonist
61442-0321	Central Alpha-2 Adrenergic Agonist
61442-0322	Central Alpha-2 Adrenergic Agonist
61442-0323	Central Alpha-2 Adrenergic Agonist
61442-0361	Biguanide
61442-0362	Biguanide
61442-0363	Biguanide
61570-0024	Thiazide-like Diuretic
61570-0032	Corticosteroid
61570-0034	Corticosteroid
61570-0037	Nucleoside Analog Antiviral
61570-0045	Aminoglycoside Antibacterial
61570-0047	Aminoglycoside Antibacterial
61570-0048	Aminoglycoside Antibacterial
61570-0079	Antiemetic
61570-0081	Cholinergic Muscarinic Agonist
61570-0110	Angiotensin Converting Enzyme Inhibitor
61570-0111	Angiotensin Converting Enzyme Inhibitor
61570-0112	Angiotensin Converting Enzyme Inhibitor
61570-0120	Angiotensin Converting Enzyme Inhibitor
61570-0131	Sulfonamide Antibacterial
61570-0260	Streptogramin Antibacterial
61657-0003	Non-standardized Food Allergenic Extract
61657-0006	Phosphate Binder
61657-0006	Calcium
61657-0052	Standardized Insect Venom Allergenic Extract
61657-0527	Non-standardized Fungal Allergenic Extract
61703-0303	Nucleoside Metabolic Inhibitor
61703-0304	Nucleoside Metabolic Inhibitor
61703-0305	Nucleoside Metabolic Inhibitor
61703-0309	Vinca Alkaloid
61703-0319	Nucleoside Metabolic Inhibitor
61703-0323	Cytoprotective Agent
61703-0327	Alkylating Drug
61703-0332	Cytoprotective Agent
61703-0339	Platinum-based Drug
61703-0341	Vinca Alkaloid
61703-0342	Microtubule Inhibitor
61703-0343	Topoisomerase Inhibitor
61703-0344	Nucleoside Metabolic Inhibitor
61703-0349	Topoisomerase Inhibitor
61703-0350	Folate Analog Metabolic Inhibitor
61703-0351	Folate Analog Metabolic Inhibitor
61703-0352	Folate Analog Metabolic Inhibitor
61703-0360	Platinum-based Drug
61703-0361	Platinum-based Drug
61703-0362	Platinum-based Drug
61703-0363	Platinum-based Drug
61703-0408	Folate Analog Metabolic Inhibitor
61703-0418	Vitamin A
61703-0421	Vitamin B12
61703-0422	Vitamin B12
61703-0423	Vitamin B12
61748-0012	Antimycobacterial
61748-0013	Antimycobacterial
61748-0015	Rifamycin Antibacterial
61748-0016	Antimycobacterial
61748-0017	Antimycobacterial
61748-0018	Rifamycin Antibacterial
61748-0024	Anti-epileptic Agent
61748-0044	Antifibrinolytic Agent
61748-0045	Antifibrinolytic Agent
61748-0046	Antifibrinolytic Agent
61748-0111	Tetracycline-class Drug
61748-0113	Tetracycline-class Antimicrobial
61748-0115	Tetracycline-class Antimicrobial
61748-0201	Lincosamide Antibacterial
61748-0202	Macrolide
61748-0202	Macrolide Antimicrobial
61748-0205	Corticosteroid
61748-0206	Corticosteroid
61748-0219	Corticosteroid
61748-0220	Corticosteroid
61748-0301	Retinoid
61748-0302	Retinoid
61748-0304	Retinoid
61941-0224	Central Nervous System Stimulant
61941-0224	Methylxanthine
61958-0501	Hepatitis B Virus Nucleoside Analog Reverse Transcriptase Inhibitor
61958-0601	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
61958-0602	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
61958-0701	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
61958-1001	Anti-anginal
61958-1002	Anti-anginal
61958-1101	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
61958-1201	Human Immunodeficiency Virus Integrase Strand Transfer Inhibitor
61958-1801	Hepatitis C Virus Ns5a Inhibitor
61971-0115	Dihydrofolate Reductase Inhibitor Antibacterial
61971-0120	Dihydrofolate Reductase Inhibitor Antibacterial
62011-0003	Nonsteroidal Anti-inflammatory Drug
62011-0004	Nonsteroidal Anti-inflammatory Drug
62011-0005	Central Nervous System Stimulant
62011-0005	Methylxanthine
62011-0006	Histamine-1 Receptor Antagonist
62011-0007	Nonsteroidal Anti-inflammatory Drug
62011-0010	Nonsteroidal Anti-inflammatory Drug
62011-0011	Nonsteroidal Anti-inflammatory Drug
62011-0012	Nonsteroidal Anti-inflammatory Drug
62011-0013	Nonsteroidal Anti-inflammatory Drug
62011-0014	Nonsteroidal Anti-inflammatory Drug
62011-0015	Nonsteroidal Anti-inflammatory Drug
62011-0016	Nonsteroidal Anti-inflammatory Drug
62011-0017	Nonsteroidal Anti-inflammatory Drug
62011-0019	Nonsteroidal Anti-inflammatory Drug
62011-0020	Nonsteroidal Anti-inflammatory Drug
62011-0021	Nonsteroidal Anti-inflammatory Drug
62011-0024	Histamine-1 Receptor Antagonist
62011-0025	Histamine-1 Receptor Antagonist
62011-0028	Nonsteroidal Anti-inflammatory Drug
62011-0030	Nonsteroidal Anti-inflammatory Drug
62011-0035	Antiemetic
62011-0040	Nonsteroidal Anti-inflammatory Drug
62011-0047	Cholinergic Nicotinic Agonist
62011-0048	Cholinergic Nicotinic Agonist
62011-0050	Cholinergic Nicotinic Agonist
62011-0051	Histamine-1 Receptor Antagonist
62011-0052	Histamine-1 Receptor Antagonist
62011-0054	Histamine-1 Receptor Antagonist
62011-0055	Histamine-1 Receptor Antagonist
62011-0056	Histamine-1 Receptor Antagonist
62011-0057	Histamine-1 Receptor Antagonist
62011-0058	Histamine-1 Receptor Antagonist
62011-0059	Histamine-1 Receptor Antagonist
62011-0061	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0061	Sigma-1 Agonist
62011-0062	Alpha-1 Adrenergic Agonist
62011-0063	Sigma-1 Agonist
62011-0063	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0065	Sigma-1 Agonist
62011-0065	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0066	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0066	Sigma-1 Agonist
62011-0067	Histamine-1 Receptor Antagonist
62011-0068	Histamine-1 Receptor Antagonist
62011-0070	Nonsteroidal Anti-inflammatory Drug
62011-0071	Alpha-adrenergic Agonist
62011-0077	Alpha-1 Adrenergic Agonist
62011-0078	Alpha-adrenergic Agonist
62011-0082	Sigma-1 Agonist
62011-0082	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0083	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0083	Sigma-1 Agonist
62011-0084	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0084	Sigma-1 Agonist
62011-0085	Alpha-1 Adrenergic Agonist
62011-0087	Alpha-adrenergic Agonist
62011-0090	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0090	Sigma-1 Agonist
62011-0091	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0091	Sigma-1 Agonist
62011-0092	Sigma-1 Agonist
62011-0092	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0093	Histamine-1 Receptor Antagonist
62011-0095	Corticosteroid
62011-0096	Corticosteroid
62011-0100	Non-standardized Chemical Allergen
62011-0104	Plasma Volume Expander
62011-0105	Histamine-1 Receptor Inhibitor
62011-0112	Pyrethroid
62011-0118	Antiseptic
62011-0120	Alpha-adrenergic Agonist
62011-0131	Phosphate Binder
62011-0131	Calcium
62011-0132	Phosphate Binder
62011-0132	Calcium
62011-0140	Bismuth
62011-0142	Histamine-2 Receptor Antagonist
62011-0143	Histamine-2 Receptor Antagonist
62011-0144	Histamine-2 Receptor Antagonist
62011-0145	Histamine-2 Receptor Antagonist
62011-0150	Opioid Agonist
62011-0151	Opioid Agonist
62011-0157	Proton Pump Inhibitor
62011-0158	Opioid Agonist
62011-0159	Stimulant Laxative
62011-0168	Proton Pump Inhibitor
62011-0170	Cholinergic Nicotinic Agonist
62011-0171	Cholinergic Nicotinic Agonist
62011-0172	Cholinergic Nicotinic Agonist
62011-0173	Cholinergic Nicotinic Agonist
62011-0176	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0176	Sigma-1 Agonist
62011-0180	Histamine-1 Receptor Antagonist
62011-0182	Calcium
62011-0182	Phosphate Binder
62011-0185	Nonsteroidal Anti-inflammatory Drug
62011-0186	Histamine-1 Receptor Antagonist
62011-0193	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0193	Sigma-1 Agonist
62011-0194	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0194	Sigma-1 Agonist
62011-0195	Sigma-1 Agonist
62011-0195	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0197	Histamine-1 Receptor Antagonist
62011-0198	Sigma-1 Agonist
62011-0198	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0199	Cholinergic Nicotinic Agonist
62011-0200	Cholinergic Nicotinic Agonist
62011-0201	Histamine-1 Receptor Antagonist
62011-0204	Nonsteroidal Anti-inflammatory Drug
62011-0205	Histamine-1 Receptor Antagonist
62011-0210	Histamine-1 Receptor Antagonist
62011-0211	Sigma-1 Agonist
62011-0211	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0212	Nonsteroidal Anti-inflammatory Drug
62011-0213	Nonsteroidal Anti-inflammatory Drug
62011-0214	Nonsteroidal Anti-inflammatory Drug
62011-0215	Histamine-1 Receptor Antagonist
62011-0217	Alpha-1 Adrenergic Agonist
62011-0218	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0218	Sigma-1 Agonist
62011-0219	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0219	Sigma-1 Agonist
62011-0221	Histamine-1 Receptor Antagonist
62011-0222	Nonsteroidal Anti-inflammatory Drug
62011-0223	Histamine-2 Receptor Antagonist
62011-0225	Histamine-2 Receptor Antagonist
62011-0226	Histamine-1 Receptor Antagonist
62011-0227	Histamine-2 Receptor Antagonist
62011-0232	Histamine-1 Receptor Inhibitor
62011-0233	Histamine-1 Receptor Antagonist
62011-0236	Opioid Agonist
62011-0239	Uncompetitive N-methyl-d-aspartate Receptor Antagonist
62011-0239	Sigma-1 Agonist
62011-0243	Nonsteroidal Anti-inflammatory Drug
62011-0552	Histamine-1 Receptor Antagonist
62037-0524	Opioid Agonist
62037-0567	Opioid Agonist
62037-0571	Biguanide
62037-0577	Biguanide
62037-0597	Calcium Channel Blocker
62037-0598	Calcium Channel Blocker
62037-0599	Calcium Channel Blocker
62037-0600	Calcium Channel Blocker
62037-0610	Proton Pump Inhibitor
62037-0620	Proton Pump Inhibitor
62037-0640	Proton Pump Inhibitor
62037-0674	Biguanide
62037-0675	Biguanide
62037-0676	Biguanide
62037-0690	Calcium Channel Blocker
62037-0691	Calcium Channel Blocker
62037-0692	Calcium Channel Blocker
62037-0693	Calcium Channel Blocker
62037-0694	Calcium Channel Blocker
62037-0695	Calcium Channel Blocker
62037-0696	Calcium Channel Blocker
62037-0697	Calcium Channel Blocker
62037-0698	Calcium Channel Blocker
62037-0699	Calcium Channel Blocker
62037-0700	Calcium Channel Blocker
62037-0777	Macrolide Antimicrobial
62037-0830	Beta-adrenergic Blocker
62037-0831	Beta-adrenergic Blocker
62037-0832	Beta-adrenergic Blocker
62037-0833	Beta-adrenergic Blocker
62037-0839	Low Molecular Weight Heparin
62037-0849	Low Molecular Weight Heparin
62037-0861	Low Molecular Weight Heparin
62037-0862	Low Molecular Weight Heparin
62037-0863	Low Molecular Weight Heparin
62037-0864	Low Molecular Weight Heparin
62037-0866	Low Molecular Weight Heparin
62037-0938	Quinolone Antimicrobial
62037-0942	Quinolone Antimicrobial
62175-0106	Nitrate Vasodilator
62175-0107	Nitrate Vasodilator
62175-0114	Proton Pump Inhibitor
62175-0118	Proton Pump Inhibitor
62175-0119	Nitrate Vasodilator
62175-0123	Nitrate Vasodilator
62175-0124	Nitrate Vasodilator
62175-0128	Nitrate Vasodilator
62175-0129	Nitrate Vasodilator
62175-0136	Proton Pump Inhibitor
62175-0151	Central Nervous System Stimulant
62175-0152	Central Nervous System Stimulant
62175-0153	Central Nervous System Stimulant
62175-0154	Central Nervous System Stimulant
62175-0155	Central Nervous System Stimulant
62175-0156	Central Nervous System Stimulant
62175-0180	Proton Pump Inhibitor
62175-0181	Proton Pump Inhibitor
62175-0190	Osmotic Laxative
62175-0195	Osmotic Laxative
62175-0204	Leukotriene Receptor Antagonist
62175-0205	Leukotriene Receptor Antagonist
62175-0210	Leukotriene Receptor Antagonist
62175-0260	Dihydropyridine Calcium Channel Blocker
62175-0261	Dihydropyridine Calcium Channel Blocker
62175-0262	Dihydropyridine Calcium Channel Blocker
62175-0270	Cholinergic Muscarinic Antagonist
62175-0271	Cholinergic Muscarinic Antagonist
62175-0272	Cholinergic Muscarinic Antagonist
62175-0302	Proton Pump Inhibitor
62175-0310	Non-standardized Food Allergenic Extract
62175-0310	Non-standardized Plant Allergenic Extract
62175-0311	Non-standardized Plant Allergenic Extract
62175-0311	Non-standardized Food Allergenic Extract
62175-0312	Non-standardized Food Allergenic Extract
62175-0312	Non-standardized Plant Allergenic Extract
62175-0313	Non-standardized Plant Allergenic Extract
62175-0313	Non-standardized Food Allergenic Extract
62175-0361	Nitrate Vasodilator
62175-0362	Nitrate Vasodilator
62175-0442	Osmotic Laxative
62175-0446	Osmotic Laxative
62175-0485	Calcium Channel Blocker
62175-0486	Calcium Channel Blocker
62175-0487	Calcium Channel Blocker
62175-0570	Calcium Channel Blocker
62175-0571	Calcium Channel Blocker
62175-0572	Calcium Channel Blocker
62175-0580	Calcium Channel Blocker
62175-0581	Calcium Channel Blocker
62175-0582	Calcium Channel Blocker
62175-0583	Calcium Channel Blocker
62175-0710	Aromatase Inhibitor
62175-0888	Aromatase Inhibitor
62175-0890	Calcium
62175-0890	Phosphate Binder
62175-0891	Phosphate Binder
62175-0891	Calcium
62175-0892	Calcium
62175-0892	Phosphate Binder
62175-0897	Calcium
62175-0897	Phosphate Binder
62185-0002	Adenosine Receptor Agonist
62185-0003	Adenosine Receptor Agonist
62185-0004	Adenosine Receptor Agonist
62185-0005	Non-standardized Food Allergenic Extract
62185-0006	Non-standardized Fungal Allergenic Extract
62185-0008	Calcium
62185-0008	Phosphate Binder
62185-0013	Standardized Chemical Allergen
62250-0103	Beta-adrenergic Agonist
62250-0103	Alpha-adrenergic Agonist
62250-0103	Catecholamine
62250-0619	Histamine-1 Receptor Antagonist
62541-0201	Sympathomimetic Amine Anorectic
62541-0202	Sympathomimetic Amine Anorectic
62541-0203	Sympathomimetic Amine Anorectic
62541-0204	Sympathomimetic Amine Anorectic
62541-0301	Phosphodiesterase 5 Inhibitor
62541-0302	Phosphodiesterase 5 Inhibitor
62541-0303	Phosphodiesterase 5 Inhibitor
62559-0110	Dopamine-2 Receptor Antagonist
62559-0111	Corticosteroid
62559-0138	Corticosteroid
62559-0149	Androgen
62559-0150	Androgen
62559-0153	Opioid Agonist
62559-0158	Serotonin Reuptake Inhibitor
62559-0159	Serotonin Reuptake Inhibitor
62559-0160	Serotonin Reuptake Inhibitor
62559-0165	Dopamine-2 Receptor Antagonist
62559-0166	Dopamine-2 Receptor Antagonist
62584-0046	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
62584-0048	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
62584-0142	Anti-epileptic Agent
62584-0143	Anti-epileptic Agent
62584-0145	Anti-epileptic Agent
62584-0159	Tetracycline-class Antimicrobial
62584-0163	Tetracycline-class Antimicrobial
62584-0259	Biguanide
62584-0265	Beta-adrenergic Blocker
62584-0266	Beta-adrenergic Blocker
62584-0267	Beta-adrenergic Blocker
62584-0330	Phenothiazine
62584-0331	Phenothiazine
62584-0332	Biguanide
62584-0339	Central Alpha-2 Adrenergic Agonist
62584-0452	Biguanide
62584-0467	Beta-adrenergic Blocker
62584-0612	Influenza A M2 Protein Inhibitor
62584-0639	Mood Stabilizer
62584-0639	Anti-epileptic Agent
62584-0657	Central Alpha-2 Adrenergic Agonist
62584-0659	Central Alpha-2 Adrenergic Agonist
62584-0693	Tetracycline-class Drug
62584-0713	Xanthine Oxidase Inhibitor
62584-0715	Beta-adrenergic Blocker
62584-0733	Arteriolar Vasodilator
62584-0734	Arteriolar Vasodilator
62584-0739	Antihistamine
62584-0741	Antihistamine
62584-0746	Nonsteroidal Anti-inflammatory Drug
62584-0747	Nonsteroidal Anti-inflammatory Drug
62584-0748	Nonsteroidal Anti-inflammatory Drug
62584-0780	Muscle Relaxant
62584-0781	Muscle Relaxant
62584-0812	Benzodiazepine
62584-0813	Benzodiazepine
62584-0814	Benzodiazepine
62584-0827	Calcineurin Inhibitor Immunosuppressant
62584-0974	Calcium Channel Blocker
62584-0975	Calcium Channel Blocker
62584-0976	Calcium Channel Blocker
62584-0977	Calcium Channel Blocker
62584-0984	Vitamin K Antagonist
62584-0988	Xanthine Oxidase Inhibitor
62584-0994	Vitamin K Antagonist
62756-0015	Androgen
62756-0016	Androgen
62756-0017	Androgen
62756-0023	Topoisomerase Inhibitor
62756-0093	Somatostatin Analog
62756-0094	Somatostatin Analog
62756-0095	Somatostatin Analog
62756-0130	Serotonin-3 Receptor Antagonist
62756-0131	Serotonin-3 Receptor Antagonist
62756-0137	Anti-epileptic Agent
62756-0138	Anti-epileptic Agent
62756-0139	Anti-epileptic Agent
62756-0142	Biguanide
62756-0143	Biguanide
62756-0145	Cholinesterase Inhibitor
62756-0146	Cholinesterase Inhibitor
62756-0147	Cholinesterase Inhibitor
62756-0148	Cholinesterase Inhibitor
62756-0160	Alpha-adrenergic Blocker
62756-0161	Vasopressin Analog
62756-0161	Factor Viii Activator
62756-0181	Serotonin-3 Receptor Antagonist
62756-0182	Serotonin-3 Receptor Antagonist
62756-0183	Anti-epileptic Agent
62756-0184	Anti-epileptic Agent
62756-0185	Anti-epileptic Agent
62756-0186	Aromatic Amino Acid Decarboxylation Inhibitor
62756-0187	Aromatic Amino Acid Decarboxylation Inhibitor
