product_ndc	route
62011-0015	Oral
62011-0016	Oral
62011-0017	Oral
62011-0019	Oral
62011-0020	Oral
62011-0021	Oral
62011-0022	Oral
62011-0023	Oral
62011-0024	Oral
62011-0025	Oral
62011-0026	Oral
62011-0028	Oral
62011-0029	Oral
62011-0030	Oral
62011-0032	Oral
62011-0035	Oral
62011-0036	Oral
62011-0037	Oral
62011-0038	Topical
62011-0040	Oral
62011-0045	Topical
62011-0047	Oral
62011-0048	Oral
62011-0049	Oral
62011-0050	Topical
62011-0051	Oral
62011-0052	Oral
62011-0053	Oral
62011-0054	Oral
62011-0055	Oral
62011-0056	Oral
62011-0057	Oral
62011-0058	Oral
62011-0059	Oral
62011-0060	Oral
62011-0061	Oral
62011-0062	Oral
62011-0063	Oral
62011-0065	Oral
62011-0066	Oral
62011-0067	Oral
62011-0068	Oral
62011-0070	Oral
62011-0071	Oral
62011-0072	Oral
62011-0073	Oral
62011-0074	Oral
62011-0075	Topical
62011-0076	Oral
62011-0077	Oral
62011-0078	Oral
62011-0079	Nasal
62011-0080	Nasal
62011-0081	Nasal
62011-0082	Oral
62011-0083	Oral
62011-0084	Oral
62011-0085	Nasal
62011-0087	Oral
62011-0088	Oral
62011-0089	Oral
62011-0090	Oral
62011-0091	Oral
62011-0092	Oral
62011-0093	Oral
62011-0094	Topical
62011-0095	Topical
62011-0096	Topical
62011-0097	Topical
62011-0098	Topical
62011-0099	Topical
62011-0100	Ophthalmic
62011-0101	Ophthalmic
62011-0102	Ophthalmic
62011-0104	Ophthalmic
62011-0105	Ophthalmic
62011-0112	Topical
62011-0114	Topical
62011-0117	Topical
62011-0118	Topical
62011-0119	Topical
62011-0120	Oral
62011-0131	Oral
62011-0132	Oral
62011-0133	Oral
62011-0134	Oral
62011-0135	Oral
62011-0136	Oral
62011-0137	Oral
62011-0138	Oral
62011-0139	Oral
62011-0140	Oral
62011-0141	Oral
62011-0142	Oral
62011-0143	Oral
62011-0144	Oral
62011-0145	Oral
62011-0147	Oral
62011-0148	Oral
62011-0150	Oral
62011-0151	Oral
62011-0152	Oral
62011-0154	Rectal
62011-0156	Rectal
62011-0157	Oral
62011-0158	Oral
62011-0159	Oral
62011-0160	Oral
62011-0161	Oral
62011-0162	Oral
62011-0163	Oral
62011-0165	Oral
62011-0166	Oral
62011-0167	Auricular (otic)
62011-0168	Oral
62011-0169	Auricular (otic)
62011-0170	Oral
62011-0171	Oral
62011-0172	Topical
62011-0173	Topical
62011-0174	Oral
62011-0176	Oral
62011-0180	Oral
62011-0181	Oral
62011-0182	Oral
62011-0183	Oral
62011-0185	Oral
62011-0186	Oral
62011-0187	Oral
62011-0188	Oral
62011-0189	Oral
62011-0191	Rectal
62011-0192	Oral
62011-0193	Oral
62011-0194	Oral
62011-0195	Oral
62011-0197	Oral
62011-0198	Oral
62011-0199	Oral
62011-0200	Oral
62011-0201	Oral
62011-0203	Ophthalmic
62011-0204	Oral
62011-0205	Oral
62011-0209	Topical
62011-0210	Oral
62011-0211	Oral
62011-0212	Oral
62011-0213	Oral
62011-0214	Oral
62011-0215	Oral
62011-0217	Oral
62011-0218	Oral
62011-0219	Oral
62011-0221	Oral
62011-0222	Oral
62011-0223	Oral
62011-0224	Oral
62011-0225	Oral
62011-0226	Oral
62011-0227	Oral
62011-0230	Oral
62011-0231	Oral
62011-0232	Ophthalmic
62011-0233	Oral
62011-0236	Oral
62011-0239	Oral
62011-0243	Oral
62011-0244	Oral
62011-0245	Oral
62011-0246	Oral
62011-0247	Oral
62011-0500	Rectal
62011-0552	Oral
62037-0524	Oral
62037-0559	Oral
62037-0560	Oral
62037-0567	Oral
62037-0571	Oral
62037-0577	Oral
62037-0597	Oral
62037-0598	Oral
62037-0599	Oral
62037-0600	Oral
62037-0610	Oral
62037-0620	Oral
62037-0640	Oral
62037-0667	Oral
62037-0674	Oral
62037-0675	Oral
62037-0676	Oral
62037-0690	Oral
62037-0691	Oral
62037-0692	Oral
62037-0693	Oral
62037-0694	Oral
62037-0695	Oral
62037-0696	Oral
62037-0697	Oral
62037-0698	Oral
62037-0699	Oral
62037-0700	Oral
62037-0710	Oral
62037-0720	Oral
62037-0777	Oral
62037-0830	Oral
62037-0831	Oral
62037-0832	Oral
62037-0833	Oral
62037-0839	Subcutaneous
62037-0849	Subcutaneous
62037-0861	Subcutaneous
62037-0862	Subcutaneous
62037-0863	Subcutaneous
62037-0864	Subcutaneous
62037-0866	Subcutaneous
62037-0938	Oral
62037-0942	Oral
62037-0999	Oral
62097-0003	Respiratory (inhalation)
62097-0006	Respiratory (inhalation)
62097-9937	Respiratory (inhalation)
62149-0002	Respiratory (inhalation)
62168-0085	Topical
62168-0086	Topical
62168-0087	Topical
62175-0106	Oral
62175-0107	Oral
62175-0114	Oral
62175-0118	Oral
62175-0119	Oral
62175-0123	Transdermal
62175-0124	Transdermal
62175-0128	Oral
62175-0129	Oral
62175-0136	Oral
62175-0151	Oral
62175-0152	Oral
62175-0153	Oral
62175-0154	Oral
62175-0155	Oral
62175-0156	Oral
62175-0180	Oral
62175-0181	Oral
62175-0190	Oral
62175-0195	Oral
62175-0204	Oral
62175-0205	Oral
62175-0210	Oral
62175-0260	Oral
62175-0261	Oral
62175-0262	Oral
62175-0270	Oral
62175-0271	Oral
62175-0272	Oral
62175-0302	Oral
62175-0310	Oral
62175-0311	Oral
62175-0312	Oral
62175-0313	Oral
62175-0361	Oral
62175-0362	Oral
62175-0380	Oral
62175-0381	Oral
62175-0382	Oral
62175-0442	Oral
62175-0446	Oral
62175-0485	Oral
62175-0486	Oral
62175-0487	Oral
62175-0570	Oral
62175-0571	Oral
62175-0572	Oral
62175-0580	Oral
62175-0581	Oral
62175-0582	Oral
62175-0583	Oral
62175-0710	Oral
62175-0888	Oral
62175-0890	Oral
62175-0891	Oral
62175-0892	Oral
62175-0897	Oral
62185-0002	Oral
62185-0003	Oral
62185-0004	Oral
62185-0005	Oral
62185-0006	Oral
62185-0008	Oral
62185-0013	Oral
62250-0103	Intravenous
62250-0619	Oral
62250-0801	Oral
62250-0802	Oral
62296-0023	Topical
62296-0024	Topical
62296-0025	Topical
62296-0031	Topical
62296-0032	Topical
62296-0039	Topical
62296-0051	Topical
62541-0201	Oral
62541-0202	Oral
62541-0203	Oral
62541-0204	Oral
62541-0301	Oral
62541-0302	Oral
62541-0303	Oral
62559-0110	Oral
62559-0111	Rectal
62559-0138	Rectal
62559-0149	Oral
62559-0150	Oral
62559-0153	Oral
62559-0158	Oral
62559-0159	Oral
62559-0160	Oral
62559-0165	Oral
62559-0166	Oral
62559-0280	Oral
62584-0046	Oral
62584-0048	Oral
62584-0142	Oral
62584-0143	Oral
62584-0145	Oral
62584-0159	Oral
62584-0163	Oral
62584-0259	Oral
62584-0265	Oral
62584-0266	Oral
62584-0267	Oral
62584-0330	Oral
62584-0331	Oral
62584-0332	Oral
62584-0339	Oral
62584-0452	Oral
62584-0467	Oral
62584-0612	Oral
62584-0639	Oral
62584-0657	Oral
62584-0659	Oral
62584-0683	Oral
62584-0693	Oral
62584-0713	Oral
62584-0715	Oral
62584-0733	Oral
62584-0734	Oral
62584-0739	Oral
62584-0741	Oral
62584-0746	Oral
62584-0747	Oral
62584-0748	Oral
62584-0780	Oral
62584-0781	Oral
62584-0812	Oral
62584-0813	Oral
62584-0814	Oral
62584-0827	Oral
62584-0886	Oral
62584-0887	Oral
62584-0897	Oral
62584-0974	Oral
62584-0975	Oral
62584-0976	Oral
62584-0977	Oral
62584-0984	Oral
62584-0988	Oral
62584-0994	Oral
62721-0472	Dental
62756-0015	Intramuscular
62756-0016	Intramuscular
62756-0017	Intramuscular
62756-0023	Intravenous
62756-0093	Intravenous
62756-0093	Subcutaneous
62756-0094	Subcutaneous
62756-0094	Intravenous
62756-0095	Subcutaneous
62756-0095	Intravenous
62756-0130	Oral
62756-0131	Oral
62756-0137	Oral
62756-0138	Oral
62756-0139	Oral
62756-0142	Oral
62756-0143	Oral
62756-0145	Oral
62756-0146	Oral
62756-0147	Oral
62756-0148	Oral
62756-0160	Oral
62756-0161	Nasal
62756-0181	Intravenous
62756-0181	Intramuscular
62756-0182	Intravenous
62756-0182	Intramuscular
62756-0183	Oral
62756-0184	Oral
62756-0185	Oral
62756-0186	Oral
62756-0187	Oral
62756-0188	Oral
62756-0200	Oral
62756-0202	Oral
62756-0204	Oral
62756-0218	Intravenous
62756-0224	Oral
62756-0240	Oral
62756-0250	Oral
62756-0258	Oral
62756-0259	Oral
62756-0260	Oral
62756-0293	Oral
62756-0294	Oral
62756-0299	Oral
62756-0310	Oral
62756-0311	Oral
62756-0312	Oral
62756-0313	Oral
62756-0329	Ophthalmic
62756-0348	Intravenous
62756-0348	Subcutaneous
62756-0349	Subcutaneous
62756-0349	Intravenous
62756-0350	Subcutaneous
62756-0350	Intravenous
62756-0351	Intravenous
62756-0351	Subcutaneous
62756-0352	Subcutaneous
62756-0352	Intravenous
62756-0356	Oral
62756-0368	Oral
62756-0369	Oral
62756-0370	Oral
62756-0402	Oral
62756-0430	Oral
62756-0432	Oral
62756-0437	Oral
62756-0440	Oral
62756-0445	Oral
62756-0446	Oral
62756-0457	Oral
62756-0461	Oral
62756-0511	Oral
62756-0512	Intravenous
62756-0513	Intravenous
62756-0517	Oral
62756-0518	Oral
62756-0519	Oral
62756-0520	Oral
62756-0521	Oral
62756-0522	Oral
62756-0523	Oral
62756-0529	Subcutaneous
62756-0529	Intravenous
62756-0538	Oral
62756-0542	Oral
62756-0543	Oral
62756-0545	Oral
62756-0551	Oral
62756-0552	Oral
62756-0553	Oral
62756-0554	Oral
62756-0555	Oral
62756-0556	Oral
62756-0581	Intravenous
62756-0633	Oral
62756-0634	Oral
62756-0700	Oral
62756-0701	Oral
62756-0702	Oral
62756-0707	Oral
62756-0710	Oral
62756-0711	Oral
62756-0712	Oral
62756-0718	Oral
62756-0751	Oral
62756-0754	Oral
62756-0755	Oral
62756-0757	Oral
62756-0761	Oral
62756-0762	Oral
62756-0763	Oral
62756-0764	Oral
62756-0826	Intravenous
62756-0827	Intravenous
62756-0873	Oral
62756-0915	Oral
62856-0001	Oral
62856-0100	Subcutaneous
62856-0101	Subcutaneous
62856-0102	Subcutaneous
62856-0125	Subcutaneous
62856-0150	Subcutaneous
62856-0177	Intracavitary
62856-0180	Subcutaneous
62856-0240	Oral
62856-0241	Oral
62856-0243	Oral
62856-0250	Subcutaneous
62856-0251	Subcutaneous
62856-0350	Intravenous
62856-0389	Intravenous
62856-0500	Subcutaneous
62856-0529	Oral
62856-0600	Intravenous
62856-0601	Topical
62856-0602	Oral
62856-0603	Intravenous
62856-0604	Topical
62856-0680	Oral
62856-0681	Oral
62856-0705	Oral
62856-0750	Subcutaneous
62856-0775	Oral
62856-0796	Oral
62856-0797	Intravenous
62856-0798	Intravenous
63010-0010	Oral
63010-0011	Oral
63010-0020	Oral
63010-0021	Oral
63010-0027	Oral
63020-0049	Intravenous
63020-0049	Subcutaneous
63044-0030	Topical
63044-0153	Oral
63044-0154	Oral
63044-0198	Oral
63044-0203	Oral
63044-0404	Topical
63044-0484	Topical
63044-0622	Oral
63044-0631	Oral
63044-0632	Oral
63044-0633	Oral
63044-0635	Oral
63181-0013	Topical
63304-0097	Oral
63304-0098	Oral
63304-0099	Oral
63304-0128	Oral
63304-0129	Oral
63304-0130	Oral
63304-0131	Oral
63304-0132	Oral
63304-0154	Oral
63304-0155	Oral
63304-0156	Oral
63304-0157	Oral
63304-0159	Oral
63304-0160	Oral
63304-0161	Oral
63304-0162	Oral
63304-0163	Oral
63304-0164	Oral
63304-0165	Oral
63304-0166	Oral
63304-0167	Oral
63304-0168	Oral
63304-0173	Oral
63304-0191	Oral
63304-0192	Oral
63304-0205	Oral
63304-0210	Oral
63304-0211	Oral
63304-0214	Oral
63304-0215	Oral
63304-0216	Oral
63304-0239	Oral
63304-0240	Oral
63304-0241	Oral
63304-0254	Oral
63304-0255	Oral
63304-0261	Oral
63304-0296	Oral
63304-0311	Oral
63304-0312	Oral
63304-0313	Oral
63304-0337	Oral
63304-0338	Oral
63304-0339	Oral
63304-0340	Oral
63304-0346	Oral
63304-0347	Oral
63304-0400	Oral
63304-0401	Oral
63304-0403	Oral
63304-0404	Oral
63304-0435	Oral
63304-0436	Oral
63304-0437	Oral
63304-0445	Oral
63304-0450	Oral
63304-0451	Oral
63304-0452	Oral
63304-0453	Oral
63304-0458	Oral
63304-0459	Oral
63304-0460	Oral
63304-0461	Oral
63304-0479	Oral
63304-0497	Oral
63304-0499	Oral
63304-0500	Oral
63304-0501	Oral
63304-0502	Oral
63304-0503	Oral
63304-0504	Oral
63304-0505	Oral
63304-0531	Oral
63304-0532	Oral
63304-0533	Oral
63304-0534	Oral
63304-0535	Oral
63304-0536	Oral
63304-0537	Oral
63304-0538	Oral
63304-0539	Oral
63304-0540	Oral
63304-0552	Oral
63304-0553	Oral
63304-0554	Oral
63304-0561	Oral
63304-0562	Oral
63304-0579	Oral
63304-0580	Oral
63304-0581	Oral
63304-0587	Oral
63304-0588	Oral
63304-0589	Oral
63304-0590	Oral
63304-0591	Oral
63304-0599	Oral
63304-0603	Oral
63304-0614	Oral
63304-0615	Oral
63304-0616	Oral
63304-0621	Oral
63304-0622	Oral
63304-0623	Oral
63304-0624	Oral
63304-0625	Oral
63304-0626	Oral
63304-0627	Oral
63304-0628	Oral
63304-0629	Oral
63304-0632	Oral
63304-0636	Oral
63304-0637	Oral
63304-0643	Oral
63304-0644	Oral
63304-0652	Oral
63304-0653	Oral
63304-0692	Oral
63304-0693	Oral
63304-0694	Oral
63304-0695	Oral
63304-0696	Oral
63304-0697	Oral
63304-0698	Oral
63304-0699	Oral
63304-0709	Oral
63304-0710	Oral
63304-0711	Oral
63304-0725	Oral
63304-0726	Oral
63304-0736	Oral
63304-0737	Oral
63304-0738	Oral
63304-0739	Oral
63304-0758	Oral
63304-0768	Oral
63304-0772	Oral
63304-0773	Oral
63304-0774	Oral
63304-0778	Oral
63304-0779	Oral
63304-0780	Oral
63304-0789	Oral
63304-0790	Oral
63304-0791	Oral
63304-0792	Oral
63304-0793	Oral
63304-0794	Oral
63304-0795	Oral
63304-0796	Oral
63304-0821	Oral
63304-0822	Oral
63304-0827	Oral
63304-0828	Oral
63304-0829	Oral
63304-0830	Oral
63304-0845	Oral
63304-0846	Oral
63304-0873	Oral
63304-0874	Oral
63304-0875	Oral
63304-0900	Oral
63304-0901	Oral
63304-0904	Oral
63304-0905	Oral
63304-0949	Oral
63304-0950	Oral
63304-0951	Oral
63304-0963	Oral
63304-0964	Oral
63304-0972	Oral
63304-0973	Oral
63304-0974	Oral
63323-0006	Intravenous
63323-0010	Intramuscular
63323-0010	Intravenous
63323-0011	Intravenous
63323-0012	Intramuscular
63323-0012	Intravenous
63323-0013	Intravenous
63323-0013	Intramuscular
63323-0019	Intravenous
63323-0024	Intravenous
63323-0025	Intramuscular
63323-0026	Intravenous
63323-0032	Intravenous
63323-0044	Subcutaneous
63323-0044	Intramuscular
63323-0047	Subcutaneous
63323-0047	Intravenous
63323-0064	Intravenous
63323-0064	Intramuscular
63323-0086	Intravenous
63323-0088	Intravenous
63323-0101	Intravenous
63323-0102	Intravenous
63323-0103	Intravenous
63323-0104	Intravenous
63323-0105	Intravenous
63323-0113	Intravenous
63323-0113	Intramuscular
63323-0117	Intravenous
63323-0120	Intrathecal
63323-0120	Intravenous
63323-0120	Subcutaneous
63323-0122	Intramuscular
63323-0122	Intravenous
63323-0122	Intrathecal
63323-0122	Intra-arterial
63323-0123	Intramuscular
63323-0123	Intravenous
63323-0123	Intra-arterial
63323-0125	Intravenous
63323-0126	Intravenous
63323-0127	Intravenous
63323-0128	Intravenous
63323-0129	Oral
63323-0130	Intravenous
63323-0132	Intravenous
63323-0136	Subcutaneous
63323-0136	Intrapleural
63323-0136	Intramuscular
63323-0136	Intravenous
63323-0137	Intramuscular
63323-0137	Intrapleural
63323-0137	Subcutaneous
63323-0137	Intravenous
63323-0139	Intravenous
63323-0140	Intravenous
63323-0142	Intravenous
63323-0143	Intravenous
63323-0145	Intra-arterial
63323-0147	Intravenous
63323-0161	Intravenous
63323-0161	Intramuscular
63323-0162	Intravenous
63323-0162	Intramuscular
63323-0165	Intramuscular
63323-0165	Intravenous
63323-0170	Intravenous
63323-0172	Intravenous
63323-0173	Intravenous
63323-0173	Intramuscular
63323-0174	Intravenous
63323-0180	Intramuscular
63323-0180	Intravenous
63323-0184	Intravenous
63323-0184	Intramuscular
63323-0184	Subcutaneous
63323-0186	Intravenous
63323-0186	Intramuscular
63323-0186	Subcutaneous
63323-0187	Subcutaneous
63323-0187	Intravenous
63323-0187	Intramuscular
63323-0192	Intravenous
63323-0193	Intravenous
63323-0194	Intravenous
63323-0196	Intravenous
63323-0201	Perineural
63323-0201	Infiltration
63323-0202	Infiltration
63323-0202	Perineural
63323-0208	Intravenous
63323-0211	Intravenous
63323-0212	Intravenous
63323-0221	Intravenous
63323-0229	Intravenous
63323-0236	Intravenous
63323-0236	Intramuscular
63323-0237	Intravenous
63323-0237	Intramuscular
63323-0238	Intravenous
63323-0241	Intravenous
63323-0255	Intramuscular
63323-0255	Intravenous
63323-0258	Intravenous
63323-0258	Intramuscular
63323-0259	Intramuscular
63323-0259	Intravenous
63323-0259	Subcutaneous
63323-0260	Epidural
63323-0260	Infiltration
63323-0261	Intramuscular
63323-0262	Subcutaneous
63323-0262	Intravenous
63323-0265	Intravenous
63323-0265	Intramuscular
63323-0268	Subcutaneous
63323-0268	Intravenous
63323-0268	Intramuscular
63323-0269	Intravenous
63323-0270	Intravenous
63323-0272	Intramuscular
63323-0272	Subcutaneous
63323-0273	Subcutaneous
63323-0276	Subcutaneous
63323-0276	Intravenous
63323-0278	Intravenous
63323-0280	Intramuscular
63323-0280	Intravenous
63323-0281	Intramuscular
63323-0282	Intramuscular
63323-0282	Intravenous
63323-0283	Epidural
63323-0283	Infiltration
63323-0284	Intravenous
63323-0285	Infiltration
63323-0285	Epidural
63323-0286	Infiltration
63323-0286	Epidural
63323-0286	Perineural
63323-0287	Epidural
63323-0287	Infiltration
63323-0288	Epidural
63323-0288	Infiltration
63323-0289	Topical
63323-0290	Topical
63323-0293	Epidural
63323-0293	Infiltration
63323-0294	Infiltration
63323-0294	Epidural
63323-0295	Intravenous
63323-0296	Epidural
63323-0296	Infiltration
63323-0297	Intravenous
63323-0300	Intravenous
63323-0302	Subcutaneous
63323-0302	Intramuscular
63323-0303	Intravenous
63323-0304	Intravenous
63323-0305	Intramuscular
63323-0305	Intravenous
63323-0306	Intravenous
63323-0306	Intramuscular
63323-0307	Intravenous
63323-0309	Intravenous
63323-0311	Intravenous
63323-0314	Intravenous
63323-0315	Intravenous
63323-0317	Intravenous
63323-0318	Intravenous
63323-0319	Intravenous
63323-0320	Intravenous
63323-0321	Intramuscular
63323-0321	Intravenous
63323-0321	Intrathecal
63323-0321	Ophthalmic
63323-0322	Intravenous
63323-0323	Intrapleural
63323-0323	Intrathecal
63323-0323	Intravenous
63323-0323	Intramuscular
63323-0324	Intravenous
63323-0324	Intrapleural
63323-0324	Intramuscular
63323-0324	Intrathecal
63323-0325	Intravenous
63323-0326	Intravenous
63323-0326	Intramuscular
63323-0327	Intramuscular
63323-0327	Intravenous
63323-0328	Intravenous
63323-0328	Intramuscular
63323-0329	Intramuscular
63323-0330	Intravenous
63323-0338	Oral
63323-0339	Oral
63323-0340	Intramuscular
63323-0340	Intravenous
63323-0341	Intravenous
63323-0342	Intravenous
63323-0343	Intravenous
63323-0344	Intravenous
63323-0344	Intramuscular
63323-0345	Intravenous
63323-0345	Intramuscular
63323-0346	Intravenous
63323-0346	Intramuscular
63323-0347	Intramuscular
63323-0347	Intravenous
63323-0348	Intravenous
63323-0349	Intravenous
63323-0351	Intravenous
63323-0352	Intramuscular
63323-0352	Intravenous
63323-0353	Intravenous
63323-0353	Intramuscular
63323-0354	Intravenous
63323-0355	Intravenous
63323-0359	Intramuscular
63323-0359	Intravenous
63323-0365	Intravenous
63323-0365	Subcutaneous
63323-0366	Intravenous
63323-0366	Intramuscular
63323-0368	Intramuscular
63323-0368	Intravenous
63323-0369	Intramuscular
63323-0369	Intravenous
63323-0370	Intravenous
63323-0373	Intramuscular
63323-0373	Intravenous
63323-0374	Intramuscular
63323-0374	Intravenous
63323-0376	Subcutaneous
63323-0376	Intravenous
63323-0377	Subcutaneous
63323-0377	Intravenous
63323-0378	Subcutaneous
63323-0378	Intravenous
63323-0379	Subcutaneous
63323-0379	Intravenous
63323-0382	Intravenous
63323-0382	Intramuscular
63323-0382	Subcutaneous
63323-0383	Subcutaneous
63323-0383	Intravenous
63323-0383	Intramuscular
63323-0385	Intramuscular
63323-0385	Intravenous
63323-0386	Intramuscular
63323-0386	Intravenous
63323-0387	Intramuscular
63323-0387	Intravenous
63323-0388	Intramuscular
63323-0388	Intravenous
63323-0389	Intramuscular
63323-0389	Intravenous
63323-0393	Intravenous
63323-0393	Intramuscular
63323-0396	Intravenous
63323-0398	Intravenous
63323-0399	Intramuscular
63323-0399	Intravenous
63323-0400	Intravenous
63323-0401	Intravenous
63323-0401	Intramuscular
63323-0402	Intramuscular
63323-0402	Intravenous
63323-0403	Intramuscular
63323-0403	Intravenous
63323-0404	Intravenous
63323-0405	Epidural
63323-0406	Oral
63323-0407	Intravenous
63323-0411	Intramuscular
63323-0411	Intravenous
63323-0412	Intramuscular
63323-0412	Intravenous
63323-0424	Intravenous
63323-0426	Intravenous
63323-0427	Epidural
63323-0446	Intravenous
63323-0459	Subcutaneous
63323-0459	Intravenous
63323-0460	Retrobulbar
63323-0460	Epidural
63323-0461	Infiltration
63323-0461	Perineural
63323-0462	Retrobulbar
63323-0462	Epidural
63323-0463	Perineural
63323-0463	Infiltration
63323-0464	Perineural
63323-0464	Retrobulbar
63323-0464	Intracaudal
63323-0464	Infiltration
63323-0464	Epidural
63323-0465	Retrobulbar
63323-0465	Epidural
63323-0466	Retrobulbar
63323-0466	Epidural
63323-0466	Perineural
63323-0466	Infiltration
63323-0466	Intracaudal
63323-0467	Epidural
63323-0467	Retrobulbar
63323-0468	Infiltration
63323-0468	Perineural
63323-0469	Intramuscular
63323-0471	Intramuscular
63323-0472	Infiltration
63323-0472	Perineural
63323-0473	Subarachnoid
63323-0474	Intramuscular
63323-0475	Infiltration
63323-0475	Perineural
63323-0476	Perineural
